Frequency - Plot 0	Amplitude - Plot 0	
1	-3.5376	
1.25	-3.5376	
1.5	-3.5376	
1.75	-4.87793	
2	-4.87793	
2.25	-5.96558	
2.5	-5.96558	
2.75	-7.09717	
3	-7.09717	
3.25	-8.42651	
3.5	-8.42651	
3.75	-9.67896	
4	-10.1733	
4.25	-10.9204	
4.5	-10.9973	
4.75	-11.6235	
5	-11.6235	
5.25	-13.3484	
5.5	-15.0293	
5.75	-15.304	
6	-16.7432	
6.25	-16.7432	
6.5	-17.0178	
6.75	-17.0178	
7	-17.0178	
7.25	-16.7432	
7.5	-15.6665	
7.75	-15.6665	
8	-15.5127	
8.25	-17.0508	
8.5	-17.5452	
8.75	-17.5452	
9	-17.5452	
9.25	-18.2812	
9.5	-18.2812	
9.75	-19.5337	
10	-20.5115	
10.25	-20.5115	
10.5	-21.3354	
10.75	-21.3354	
11	-20.907	
11.25	-20.907	
11.5	-20.907	
11.75	-20.6213	
12	-23.3679	
12.25	-23.3679	
12.5	-24.4995	
12.75	-24.4995	
13	-26.8506	
13.25	-28.5205	
13.5	-29.707	
13.75	-29.707	
14	-30.9045	
14.25	-31.3	
14.5	-32.8491	
14.75	-34.53	
15	-36.8921	
15.25	-38.0127	
15.5	-42.3083	
15.75	-42.8247	
16	-42.8247	
16.25	-42.8247	
16.5	-48.7793	
16.75	-48.8452	
17	-48.8452	
17.25	-49.2078	
17.5	-51.8225	
17.75	-56.9861	
18	-57.7661	
18.25	-59.5239	
18.5	-62.677	
18.75	-65.5994	
19	-67.5989	
19.25	-68.8184	
19.5	-72.6196	
19.75	-76.0144	
20	-75.9705	
20.25	-75.3333	
20.5	-73.8391	
20.75	-73.8391	
21	-75.8826	
21.25	-73.927	
21.5	-73.927	
21.75	-74.8389	
22	-74.8389	
22.25	-75.2234	
22.5	-80.2551	
22.75	-80.2551	
23	-80.2551	
23.25	-80.2551	
23.5	-82.793	
23.75	-82.793	
24	-88.0444	
24.25	-82.8479	
24.5	-84.8254	
24.75	-84.9463	
25	-91.9995	
