Frequency - Plot 0	Amplitude - Plot 0	
1	-96.9434	
1.25	-96.9434	
1.5	-4.69116	
1.75	-4.69116	
2	-4.69116	
2.25	-5.81177	
2.5	-5.81177	
2.75	-5.81177	
3	-7.25098	
3.25	-8.49243	
3.5	-8.49243	
3.75	-8.49243	
4	-9.17358	
4.25	-9.17358	
4.5	-10.8105	
4.75	-11.5247	
5	-11.5247	
5.25	-11.7773	
5.5	-11.9531	
5.75	-12.2388	
6	-13.3264	
6.25	-13.3264	
6.5	-13.3264	
6.75	-13.7109	
7	-14.5789	
7.25	-15.1941	
7.5	-15.1941	
7.75	-17.5232	
8	-20.3906	
8.25	-20.3027	
8.5	-20.9619	
8.75	-21.6321	
9	-21.6321	
9.25	-21.7969	
9.5	-21.1926	
9.75	-21.1926	
10	-21.1926	
10.25	-20.3027	
10.5	-20.3027	
10.75	-18.9624	
11	-19.1162	
11.25	-20.5774	
11.5	-20.5774	
11.75	-21.5222	
12	-21.5222	
12.25	-25.2576	
12.5	-26.4221	
12.75	-26.4771	
13	-26.6748	
13.25	-26.5649	
13.5	-27.0593	
13.75	-29.3665	
14	-30.2673	
14.25	-32.0142	
14.5	-33.728	
14.75	-37.1667	
15	-37.1667	
15.25	-38.606	
15.5	-42.583	
15.75	-43.6157	
16	-43.6157	
16.25	-47.9443	
16.5	-53.0859	
16.75	-55.8105	
17	-58.678	
17.25	-64.8413	
17.5	-65.7751	
17.75	-67.1704	
18	-67.2583	
18.25	-67.2583	
18.5	-68.8403	
18.75	-75.2673	
19	-77.5085	
19.25	-77.4756	
19.5	-76.9922	
19.75	-75.7397	
20	-75.7397	
20.25	-76.6846	
20.5	-75.3552	
20.75	-65.6104	
21	-67.0166	
21.25	-68.3899	
21.5	-71.9604	
21.75	-72.312	
22	-72.1362	
22.25	-73.7732	
22.5	-80.6616	
22.75	-80.4529	
23	-80.7605	
23.25	-80.7605	
23.5	-84.2761	
23.75	-85.6494	
24	-84.2212	
24.25	-85.5396	
24.5	-92.4719	
24.75	-92.4719	
25	-94.5154	
25.25	-99.8437	
25.5	-101.678	
25.75	-102.195	
26	-102.195	
26.25	-111.061	
26.5	-114.401	
26.75	-106.106	
27	-97.4487	
27.25	-87.55	
27.5	-68.4338	
27.75	-58.1946	
28	-50.1965	
28.25	-51.9434	
28.5	-46.4282	
28.75	-39.5618	
29	-39.5618	
29.25	-34.9036	
29.5	-46.0986	
29.75	-46.0986	
30	-51.46	
30.25	-52.5146	
30.5	-59.5349	
30.75	-56.3269	
31	-57.7551	
31.25	-67.3352	
31.5	-67.3352	
31.75	-67.3352	
32	-74.8279	
32.25	-81.0571	
32.5	-79.5959	
32.75	-85.0671	
33	-80.8484	
33.25	-80.8484	
33.5	-85.5176	
33.75	-85.5176	
34	-86.792	
34.25	-84.0784	
34.5	-80.8154	
34.75	-94.4714	
35	-84.8914	
35.25	-94.8999	
35.5	-94.8999	
35.75	-88.1543	
36	-93.175	
36.25	-98.6462	
36.5	-108.534	
36.75	-103.052	
37	-103.052	
37.25	-125.673	
37.5	-110.017	
37.75	-120.256	
38	-118.103	
38.25	-110.116	
38.5	-100.085	
38.75	-130.045	
39	-111.973	
39.25	-121.542	
39.5	-108.973	
39.75	-103.337	
40	-88.5828	
40.25	-111.292	
40.5	-91.8347	
40.75	-91.8347	
41	-111.204	
41.25	-77.9919	
41.5	-120.421	
41.75	145.437	
42	-120.608	
42.25	-120.608	
42.5	0.296631	
42.75	17.9626	
43	-174.573	
43.25	-52.9651	
43.5	-178.418	
43.75	-35.4419	
44	-176.979	
44.25	-4.91089	
44.5	-101.096	
44.75	93.1201	
45	-27.9822	
45.25	-131.396	
45.5	-119.839	
45.75	104.282	
46	-121.267	
46.25	-20.2039	
46.5	-64.7754	
46.75	176.495	
47	-17.0837	
47.25	-54.5581	
47.5	-46.9116	
47.75	-101.909	
48	-23.6646	
48.25	-46.9116	
48.5	-9.77783	
48.75	-28.938	
49	-107.952	
49.25	-66.8298	
49.5	-19.0613	
49.75	-15.5896	
50	-15.5896	
50.25	-45.1208	
50.5	-72.6855	
50.75	-57.3926	
51	-65.3687	
51.25	-13.8977	
51.5	-22.467	
51.75	-33.6182	
52	-33.6182	
52.25	-49.4824	
52.5	-49.9768	
52.75	-48.7463	
53	-151.095	
53.25	-32.2449	
53.5	-112.544	
53.75	-3.44971	
54	-72.1362	
54.25	-91.8347	
54.5	-102.513	
54.75	-11.3489	
55	-84.5178	
55.25	101.492	
55.5	21.5771	
55.75	-31.0144	
56	-18.9734	
56.25	-42.2205	
56.5	-43.8904	
56.75	-11.8542	
57	-41.825	
57.25	-26.8176	
57.5	9.01978	
57.75	-15.1062	
58	-37.782	
58.25	4.0979	
58.5	-32.168	
58.75	-34.6729	
59	40.0891	
59.25	-31.5527	
59.5	-7.51465	
59.75	160.939	
60	12.5354	
60.25	-20.1929	
60.5	-22.3682	
60.75	-23.7964	
61	-33.2996	
61.25	-39.2212	
61.5	-37.1228	
61.75	-38.1775	
62	-33.4644	
62.25	-35.1672	
