Frequency - Plot 0	Amplitude - Plot 0	
1	-174.012	
1.25	-174.012	
1.5	-9.94263	
1.75	-9.81079	
2	-9.81079	
2.25	-9.81079	
2.5	-9.81079	
2.75	-11.5906	
3	-11.7883	
3.25	-11.7883	
3.5	-12.3486	
3.75	-12.6892	
4	-12.6892	
4.25	-12.9309	
4.5	-13.8867	
4.75	-13.8977	
5	-13.8977	
5.25	-13.8977	
5.5	-14.5569	
5.75	-14.5569	
6	-15.0293	
6.25	-15.5237	
6.5	-17.2595	
6.75	-17.0178	
7	-17.3364	
7.25	-17.3364	
7.5	-18.8855	
7.75	-18.8855	
8	-19.6765	
8.25	-19.7314	
8.5	-20.116	
8.75	-20.7642	
9	-20.1819	
9.25	-20.1819	
9.5	-21.4453	
9.75	-21.6101	
10	-22.6538	
10.25	-23.1042	
10.5	-23.1042	
10.75	-23.9941	
11	-24.4226	
11.25	-25.686	
11.5	-25.7959	
11.75	-26.2024	
12	-27.3669	
12.25	-28.2129	
12.5	-29.1138	
12.75	-29.7729	
13	-30.542	
13.25	-30.542	
13.5	-30.542	
13.75	-30.542	
14	-30.1465	
14.25	-29.6411	
14.5	-29.6411	
14.75	-29.6411	
15	-29.8389	
15.25	-30.9155	
15.5	-31.5417	
15.75	-32.0251	
16	-32.0251	
16.25	-31.6736	
16.5	-38.9795	
16.75	-47.6477	
17	-47.7136	
17.25	-48.1091	
17.5	-48.5156	
17.75	-49.2957	
18	-51.1414	
18.25	-53.1409	
18.5	-53.7891	
18.75	-54.8437	
19	-56.0632	
19.25	-55.5908	
19.5	-55.5908	
19.75	-56.6016	
20	-58.7988	
20.25	-62.655	
20.5	-64.9292	
20.75	-66.687	
21	-68.2581	
21.25	-70.3784	
21.5	-72.5317	
21.75	-74.6191	
22	-74.6191	
22.25	-74.6191	
22.5	-84.1772	
22.75	-84.0784	
23	-87.0667	
23.25	-90.2966	
23.5	-90.2966	
23.75	-91.4941	
24	-93.9001	
24.25	-93.9001	
24.5	-95.5042	
24.75	-95.5042	
25	-101.063	
25.25	-104.832	
25.5	-104.832	
25.75	-114.609	
26	-115.807	
26.25	-128.254	
26.5	-125.398	
26.75	-125.398	
27	-129.067	
27.25	-129.067	
27.5	-123.168	
27.75	-120.948	
28	-112.906	
28.25	-114.741	
28.5	-117.345	
28.75	-114.357	
29	-108.347	
29.25	-106.919	
29.5	-105.535	
29.75	-110.676	
30	-108.391	
30.25	-110.72	
30.5	-116.367	
30.75	-113.73	
31	-110.017	
31.25	-114.675	
31.5	-125.101	
31.75	-124.53	
32	-129.661	
32.25	-130.045	
32.5	-134.209	
32.75	-141.471	
33	-135.154	
33.25	-136.461	
33.5	-136.461	
33.75	-145.887	
34	-141.581	
34.25	-144.481	
34.5	-151.908	
34.75	-140.12	
35	-149.952	
35.25	-146.085	
35.5	-147.261	
35.75	-164.96	
36	-146.58	
36.25	-160.576	
36.5	-154.545	
36.75	-152.633	
37	-152.633	
37.25	-156.533	
37.5	-165.114	
37.75	-154.951	
38	-168.278	
38.25	-163.674	
38.5	-176.583	
38.75	-154.138	
39	-142.306	
39.25	-142.306	
39.5	-162.938	
39.75	-162.938	
40	-154.83	
40.25	-141.394	
40.5	-141.394	
40.75	-165.806	
41	-148.909	
41.25	-158.829	
41.5	-151.578	
41.75	172.288	
42	-132.572	
42.25	-132.572	
42.5	-117.477	
42.75	179.703	
43	-158.434	
43.25	-135.45	
43.5	-135.45	
43.75	-135.45	
44	179.846	
44.25	115.148	
44.5	-136.956	
44.75	32.2229	
45	-95.0208	
45.25	-17.5232	
45.5	-39.7705	
