Frequency - Plot 0	Amplitude - Plot 0	
1	-6.65771	
1.25	-5.1416	
1.5	-5.26245	
1.75	-5.88867	
2	-5.88867	
2.25	-6.09741	
2.5	-6.09741	
2.75	-7.0752	
3	-7.0752	
3.25	-7.0752	
3.5	-8.07495	
3.75	-8.5144	
4	-8.5144	
4.25	-9.54712	
4.5	-9.54712	
4.75	-9.85474	
5	-10.426	
5.25	-10.426	
5.5	-11.6675	
5.75	-11.6675	
6	-11.6675	
6.25	-11.6675	
6.5	-13.1067	
6.75	-13.1067	
7	-13.1067	
7.25	-13.8208	
7.5	-13.9746	
7.75	-15.1721	
8	-15.1721	
8.25	-15.1721	
8.5	-16.2378	
8.75	-17.2925	
9	-18.2593	
9.25	-18.6438	
9.5	-18.6438	
9.75	-22.2803	
10	-22.2803	
10.25	-24.137	
10.5	-25.3564	
10.75	-25.3564	
11	-26.1035	
11.25	-27.2241	
11.5	-26.4221	
11.75	-26.4111	
12	-24.95	
12.25	-24.95	
12.5	-24.1699	
12.75	-24.5105	
13	-24.5105	
13.25	-23.7415	
13.5	-23.8293	
13.75	-22.3132	
14	-23.4778	
14.25	-23.5547	
14.5	-23.7964	
14.75	-23.2031	
15	-26.1694	
15.25	-27.9602	
15.5	-29.2017	
15.75	-32.7173	
16	-52.4927	
16.25	-55.3052	
16.5	-57.887	
16.75	-57.887	
17	-58.4473	
17.25	-61.6223	
17.5	-65.2808	
17.75	-65.2808	
18	-64.6875	
18.25	-64.6875	
18.5	-64.5776	
18.75	-64.5886	
19	-64.5886	
19.25	-63.7866	
19.5	-64.3469	
19.75	-65.0061	
20	-67.4451	
20.25	-67.4451	
20.5	-68.8184	
20.75	-70.686	
21	-69.3896	
21.25	-70.8069	
21.5	-70.8069	
21.75	-72.8174	
22	-72.8174	
22.25	-75.0146	
22.5	-82.6941	
22.75	-87.0227	
23	-87.0227	
23.25	-84.2212	
23.5	-87.2205	
23.75	-91.4832	
24	-91.4832	
24.25	-92.3621	
24.5	-92.3621	
24.75	-94.3286	
25	-95.647	
25.25	-96.7236	
25.5	-102.327	
25.75	-110.325	
26	-121.509	
26.25	-120.015	
26.5	-131.99	
26.75	-135.835	
27	-138.966	
27.25	-138.966	
27.5	-137.384	
27.75	-137.384	
28	-144.943	
28.25	-143.833	
28.5	-146.689	
28.75	-143.569	
29	-143.569	
29.25	-141.042	
29.5	-145.25	
29.75	-145.25	
30	-134.308	
30.25	-129.76	
30.5	-132.034	
30.75	-127.145	
31	-122.432	
31.25	-120.52	
31.5	-116.938	
31.75	-107.117	
32	-115.587	
32.25	-107.04	
32.5	-109.731	
32.75	-116.971	
33	-117.059	
33.25	-115.389	
33.5	-118.861	
33.75	-112.368	
34	-112.368	
34.25	-111.885	
34.5	-111.885	
34.75	-122.41	
35	-112.676	
35.25	-112.643	
35.5	-112.28	
35.75	-124.475	
36	-103.25	
36.25	-103.25	
36.5	-121.564	
36.75	-120.256	
37	-120.85	
37.25	-122.333	
37.5	-122.333	
37.75	-113.676	
38	-134.143	
38.25	-132.825	
38.5	-130.836	
38.75	-126.233	
39	-126.233	
39.25	-157.17	
39.5	-157.17	
39.75	-146.667	
40	-148.206	
40.25	-137.604	
40.5	-146.107	
40.75	-146.107	
41	-146.107	
41.25	-131.067	
41.5	-159.016	
41.75	-169.299	
42	174.551	
42.25	-141.064	
42.5	-178.143	
42.75	-178.198	
43	-156.105	
43.25	-160.016	
43.5	167.662	
43.75	-133.638	
44	-156.995	
44.25	-156.995	
44.5	-134.813	
44.75	-166.267	
45	-165.212	
45.25	-141.702	
45.5	-87.6819	
45.75	-121.575	
46	-166.08	
46.25	-103.656	
46.5	-153.446	
46.75	-43.5168	
47	-54.4373	
47.25	-121.113	
47.5	-65.6873	
47.75	15.0513	
48	-89.5496	
48.25	18.8745	
48.5	-60.7104	
48.75	-77.2559	
49	-36.6504	
49.25	-67.1375	
49.5	-25.4773	
49.75	-20.2148	
50	-57.3706	
50.25	-147.535	
50.5	15.8752	
50.75	-101.36	
51	-11.0852	
51.25	-73.4216	
51.5	-11.239	
51.75	-37.3645	
52	-43.3191	
52.25	-32.6953	
52.5	-10.3931	
52.75	29.7839	
53	-2.59277	
53.25	-2.59277	
53.5	-12.074	
53.75	1.98853	
54	-20.6873	
54.25	-43.7366	
54.5	16.7981	
54.75	-31.9812	
55	10.5579	
55.25	-21.6431	
55.5	-13.7	
55.75	-63.7537	
56	-100.162	
56.25	-100.162	
56.5	-14.9963	
56.75	3.80127	
57	-6.27319	
57.25	-27.6636	
57.5	-54.1187	
57.75	7.21802	
58	-18.7097	
58.25	-12.5134	
58.5	-11.5027	
58.75	-16.3037	
59	-39.5508	
59.25	-115.455	
59.5	-4.68018	
59.75	94.2957	
60	-18.1824	
60.25	-56.5137	
60.5	-56.4148	
60.75	-15.2161	
61	-11.3818	
61.25	0.318604	
61.5	-10.2722	
61.75	-56.1182	
62	-40.6274	
62.25	-22.7307	
62.5	-16.3696	
62.75	-3.55957	
63	-69.5325	
63.25	-19.9622	
63.5	-22.4561	
63.75	-32.2668	
64	-154.094	
64.25	-28.5315	
64.5	145.206	
64.75	34.541	
65	-9.4043	
65.25	38.4741	
65.5	-22.7307	
65.75	-59.2493	
66	-36.4526	
66.25	-96.5259	
66.5	28.4546	
66.75	-15.3699	
67	-65.3247	
67.25	36.5186	
67.5	-95.1086	
67.75	-8.12988	
68	31.8713	
68.25	72.323	
68.5	41.4514	
68.75	49.6143	
69	-31.4978	
69.25	86.3306	
69.5	23.9941	
69.75	23.9941	
70	-50.2954	
70.25	-39.2322	
70.5	-37.6611	
70.75	-34.4092	
71	-32.5525	
71.25	-42.9675	
71.5	-39.7375	
71.75	23.2581	
72	-46.7798	
72.25	-47.2083	
