Frequency - Plot 0	Amplitude - Plot 0	
1	6.53006	
1.25	9.47751	
1.5	9.47751	
1.75	9.47751	
2	10.0583	
2.25	10.0726	
2.5	10.0726	
2.75	10.0726	
3	10.1412	
3.25	10.1412	
3.5	10.2084	
3.75	10.359	
4	10.5341	
4.25	10.5341	
4.5	10.5659	
4.75	10.5475	
5	10.4376	
5.25	10.4376	
5.5	10.5121	
5.75	10.5121	
6	10.6522	
6.25	10.7762	
6.5	10.806	
6.75	10.806	
7	11.0013	
7.25	11.0013	
7.5	11.1245	
7.75	11.0326	
8	11.0326	
8.25	11.0117	
8.5	11.0117	
8.75	11.0528	
9	11.0913	
9.25	11.1236	
9.5	11.1236	
9.75	11.2758	
10	11.4217	
10.25	11.4217	
10.5	11.4217	
10.75	11.4728	
11	11.4728	
11.25	11.4408	
11.5	11.4408	
11.75	11.3474	
12	11.5838	
12.25	11.5838	
12.5	11.6757	
12.75	11.6288	
13	12.0448	
13.25	12.0448	
13.5	12.0547	
13.75	12.2372	
14	12.1669	
14.25	12.1669	
14.5	12.4023	
14.75	12.0394	
15	12.0394	
15.25	12.0394	
15.5	11.9404	
15.75	12.4536	
16	13.2129	
16.25	13.2744	
16.5	13.4982	
16.75	13.3313	
17	13.3313	
17.25	13.1566	
17.5	12.5228	
17.75	12.5228	
18	12.1234	
18.25	12.5036	
18.5	12.5225	
18.75	12.4892	
19	12.4892	
19.25	12.7079	
19.5	12.7079	
19.75	12.4222	
20	12.2183	
20.25	12.0297	
20.5	11.8061	
20.75	11.8061	
21	12.4177	
21.25	12.223	
21.5	12.2781	
21.75	12.6243	
22	12.256	
22.25	11.7206	
22.5	11.2511	
22.75	11.9098	
23	11.9836	
23.25	11.687	
23.5	11.6156	
23.75	10.9716	
24	10.5317	
24.25	10.6649	
24.5	10.6649	
24.75	10.7395	
25	10.0886	
25.25	10.281	
25.5	9.71033	
25.75	9.47241	
26	8.20984	
26.25	8.20984	
26.5	7.87778	
26.75	7.36078	
27	7.36078	
27.25	6.05484	
27.5	6.21887	
27.75	5.41464	
28	5.54407	
28.25	4.9859	
28.5	4.48883	
28.75	4.19095	
29	4.26672	
29.25	3.99167	
29.5	4.15054	
29.75	3.94952	
30	3.82983	
30.25	3.40033	
30.5	2.85757	
30.75	2.85757	
31	3.45609	
31.25	3.45609	
31.5	3.43942	
31.75	3.52914	
32	3.28064	
32.25	3.6167	
32.5	3.51932	
32.75	4.25137	
33	3.81268	
33.25	3.80994	
33.5	3.80994	
33.75	4.05334	
34	4.06113	
34.25	3.67068	
34.5	3.12732	
34.75	3.49634	
35	4.37234	
35.25	2.46143	
35.5	2.46143	
35.75	2.2269	
36	3.28735	
36.25	2.69812	
36.5	2.77097	
36.75	3.32288	
37	3.32288	
37.25	2.24274	
37.5	2.56082	
37.75	3.13586	
38	2.54086	
38.25	2.63123	
38.5	3.03	
38.75	1.90259	
39	3.32632	
39.25	2.04004	
39.5	2.42279	
39.75	2.87701	
40	2.14407	
40.25	2.33835	
40.5	2.64075	
40.75	1.83081	
41	2.25888	
41.25	1.48764	
41.5	1.40039	
41.75	1.56406	
42	2.14539	
42.25	1.52893	
42.5	1.54977	
42.75	1.20447	
43	0.989746	
43.25	0.989746	
43.5	2.54776	
43.75	1.64987	
44	1.64987	
44.25	1.0928	
44.5	1.05804	
44.75	0.838013	
45	0.836212	
45.25	2.36548	
45.5	0.576721	
45.75	1.64703	
46	1.10898	
46.25	0.479095	
46.5	0.388885	
46.75	1.10898	
47	1.42288	
47.25	1.66074	
47.5	1.44711	
47.75	1.16998	
48	1.11871	
48.25	1.83359	
48.5	0.345581	
48.75	2.42529	
49	0.971344	
49.25	0.402283	
49.5	1.21042	
49.75	0.54364	
50	1.629	
50.25	0.719177	
50.5	4.05792	
50.75	0.985962	
51	1.60837	
51.25	1.65234	
51.5	3.38416	
51.75	1.29636	
52	0.936707	
52.25	1.55588	
52.5	3.39706	
52.75	3.50864	
53	1.77155	
53.25	3.22568	
53.5	2.18683	
53.75	1.4433	
54	3.0838	
54.25	1.15656	
54.5	1.02621	
54.75	3.2861	
55	1.11035	
55.25	3.2326	
55.5	1.11475	
55.75	2.33591	
56	5.06036	
56.25	2.59265	
56.5	3.19022	
56.75	5.63007	
57	2.93964	
57.25	3.17108	
57.5	2.76013	
57.75	6.47424	
58	1.90689	
58.25	2.73975	
58.5	2.43039	
58.75	2.71249	
59	2.45602	
59.25	3.08472	
59.5	1.53256	
59.75	1.0314	
60	3.29993	
60.25	4.10794	
60.5	5.72046	
60.75	2.94275	
61	3.01157	
61.25	1.7251	
61.5	2.83307	
61.75	2.01608	
62	2.95355	
62.25	2.22888	
62.5	1.96011	
62.75	1.76514	
63	3.46143	
63.25	2.47928	
63.5	1.29343	
63.75	2.70343	
64	4.84229	
64.25	3.57019	
64.5	3.07175	
64.75	1.47971	
65	2.90079	
65.25	3.13016	
65.5	1.1153	
65.75	4.82941	
66	2.60117	
66.25	6.81299	
66.5	5.31342	
66.75	2.36325	
67	4.00574	
67.25	3.83728	
67.5	4.1572	
67.75	5.0358	
68	2.09564	
68.25	2.8988	
68.5	2.87534	
