Frequency - Plot 0	Amplitude - Plot 0	
1	-2.62573	
1.25	-2.83447	
1.5	-2.83447	
1.75	-2.83447	
2	-3.12012	
2.25	-3.1311	
2.5	-3.1311	
2.75	-4.04297	
3	-4.04297	
3.25	-4.04297	
3.5	-4.76807	
3.75	-4.76807	
4	-5.33936	
4.25	-6.1853	
4.5	-6.1853	
4.75	-7.02026	
5	-6.9873	
5.25	-6.85547	
5.5	-6.85547	
5.75	-7.65747	
6	-8.06396	
6.25	-8.06396	
6.5	-8.06396	
6.75	-9.01978	
7	-9.01978	
7.25	-9.76685	
7.5	-9.49219	
7.75	-9.49219	
8	-10.0195	
8.25	-10.0195	
8.5	-10.0195	
8.75	-12.6892	
9	-13.7769	
9.25	-14.1724	
9.5	-14.1724	
9.75	-14.3811	
10	-14.2712	
10.25	-14.2712	
10.5	-14.2712	
10.75	-15.1941	
11	-14.7107	
11.25	-12.9089	
11.5	-13.4253	
11.75	-15.1721	
12	-15.0073	
12.25	-15.1941	
12.5	-14.7546	
12.75	-16.5454	
13	-16.7542	
13.25	-19.2261	
13.5	-19.2261	
13.75	-19.2261	
14	-22.3462	
14.25	-23.5657	
14.5	-17.9077	
14.75	-19.0173	
15	-20.4456	
15.25	-20.4456	
15.5	-25.4114	
15.75	-25.2356	
16	-25.9167	
16.25	-25.9167	
16.5	-28.6194	
16.75	-28.6194	
17	-33.4534	
17.25	-32.5195	
17.5	-35.4089	
17.75	-39.2761	
18	-40.4736	
18.25	-40.957	
18.5	-40.7373	
18.75	-42.9346	
19	-43.6267	
19.25	-43.1653	
19.5	-48.3838	
19.75	-52.5366	
20	-51.2622	
20.25	-52.8882	
20.5	-53.8879	
20.75	-54.6899	
21	-54.7559	
21.25	-58.2495	
21.5	-63.5889	
21.75	-64.9951	
22	-64.259	
22.25	-64.259	
22.5	-64.7754	
22.75	-68.0823	
23	-72.1362	
23.25	-72.1362	
23.5	-71.4441	
23.75	-73.2568	
24	-73.7292	
24.25	-73.3777	
24.5	-72.0044	
24.75	-78.8489	
25	-76.6187	
25.25	-78.3875	
25.5	-77.7283	
25.75	-81.2439	
26	-78.6292	
26.25	-88.1323	
26.5	-94.021	
26.75	-92.9553	
27	-91.9556	
27.25	-91.9556	
27.5	-94.054	
27.75	-98.2727	
28	-92.9114	
28.25	-92.9114	
28.5	-87.8357	
28.75	-87.8357	
29	-93.8013	
29.25	-79.7278	
29.5	-67.3242	
29.75	-36.9141	
30	-36.9141	
30.25	-36.9141	
30.5	-28.103	
30.75	-32.0251	
31	-32.5964	
31.25	-29.6082	
31.5	-29.6082	
31.75	-49.2078	
32	-50.1746	
32.25	-56.0413	
32.5	-58.2275	
32.75	-58.2275	
33	-58.2275	
33.25	-66.0608	
33.5	-60.1611	
33.75	-65.5774	
34	-65.5774	
34.25	-65.5774	
34.5	-56.4807	
34.75	-77.3218	
35	-69.0161	
35.25	-70.0708	
35.5	-70.5762	
35.75	-78.761	
36	-66.4453	
36.25	-83.1116	
36.5	-80.6506	
36.75	-80.6506	
37	-98.6353	
37.25	-90.7361	
37.5	-91.7468	
37.75	-105.194	
38	-103.447	
