Frequency - Plot 0	Amplitude - Plot 0	
1	8.71689	
1.25	9.3649	
1.5	9.3649	
1.75	9.36938	
2	9.36938	
2.25	9.36938	
2.5	9.38763	
2.75	9.47281	
3	9.47281	
3.25	9.4371	
3.5	9.46274	
3.75	9.40936	
4	9.40936	
4.25	9.40936	
4.5	9.40936	
4.75	9.40936	
5	9.43826	
5.25	9.43826	
5.5	9.54803	
5.75	9.62466	
6	9.62466	
6.25	9.61447	
6.5	9.61447	
6.75	9.60306	
7	9.66324	
7.25	9.75815	
7.5	9.75815	
7.75	9.69006	
8	9.69006	
8.25	9.69006	
8.5	9.74716	
8.75	9.74716	
9	9.70816	
9.25	9.70816	
9.5	9.70816	
9.75	9.70816	
10	9.69623	
10.25	9.69778	
10.5	9.69778	
10.75	9.69778	
11	9.74918	
11.25	10.1671	
11.5	9.62445	
11.75	9.54147	
12	9.76379	
12.25	9.9342	
12.5	9.85925	
12.75	9.80368	
13	9.95111	
13.25	9.68842	
13.5	9.6825	
13.75	9.68491	
14	9.51862	
14.25	9.43796	
14.5	9.32538	
14.75	9.76819	
15	10.0049	
15.25	10.0369	
15.5	10.0369	
15.75	10.5921	
16	10.5748	
16.25	10.3754	
16.5	10.0939	
16.75	10.0339	
17	10.0339	
17.25	10.4249	
17.5	10.6727	
17.75	10.7336	
18	10.8146	
18.25	10.8146	
18.5	10.6126	
18.75	10.7696	
19	10.146	
19.25	10.146	
19.5	10.4188	
19.75	10.8915	
20	10.7735	
20.25	10.8734	
20.5	10.9327	
20.75	10.4778	
21	10.4778	
21.25	10.9332	
21.5	10.9287	
21.75	10.9287	
22	11.2155	
22.25	11.2155	
22.5	11.1915	
22.75	10.9333	
23	10.5378	
23.25	9.94217	
23.5	8.93011	
23.75	9.4505	
24	9.34818	
24.25	9.34818	
24.5	9.61914	
24.75	8.6492	
25	8.53851	
25.25	7.71613	
25.5	7.97421	
25.75	8.4061	
26	8.4061	
26.25	7.82736	
26.5	7.82736	
26.75	7.06729	
27	7.54965	
27.25	7.00827	
27.5	7.83127	
27.75	8.04044	
28	7.34216	
28.25	6.21304	
28.5	6.6937	
28.75	4.17551	
29	3.64166	
29.25	3.03217	
29.5	2.40952	
29.75	3.15765	
30	3.15765	
30.25	2.55151	
30.5	2.10034	
30.75	2.6976	
31	2.7872	
31.25	2.74026	
31.5	3.25894	
31.75	2.46698	
32	2.85312	
32.25	3.02106	
32.5	3.14291	
32.75	3.55035	
33	3.0264	
33.25	3.16989	
33.5	3.69785	
33.75	3.92615	
34	3.09958	
34.25	3.49213	
34.5	3.49213	
34.75	3.69888	
35	4.05594	
35.25	4.05594	
35.5	4.05698	
35.75	4.09695	
36	4.8829	
36.25	4.37274	
36.5	5.44977	
36.75	5.78366	
37	6.38498	
37.25	6.45285	
37.5	6.63089	
37.75	6.35764	
38	5.14896	
38.25	5.87997	
38.5	6.66794	
38.75	6.66794	
39	6.13312	
39.25	6.38553	
39.5	5.98224	
39.75	5.80893	
40	5.87891	
40.25	6.36609	
40.5	5.32141	
40.75	5.75821	
41	4.98108	
41.25	4.56033	
41.5	4.79126	
41.75	5.32135	
42	5.32135	
42.25	4.82089	
42.5	5.5704	
42.75	4.79059	
43	5.12701	
43.25	5.12701	
43.5	4.94949	
43.75	3.86771	
44	5.56766	
44.25	4.62256	
44.5	5.19089	
44.75	5.40128	
45	5.4313	
45.25	6.93481	
45.5	6.31412	
45.75	5.25906	
46	5.62476	
46.25	6.44568	
46.5	5.16254	
46.75	4.72516	
47	4.92612	
47.25	4.57407	
47.5	4.43954	
47.75	4.25125	
48	4.25125	
48.25	4.4931	
48.5	4.83987	
48.75	3.32687	
49	3.20102	
49.25	3.77133	
49.5	3.37457	
49.75	3.41602	
50	2.4249	
50.25	2.72937	
50.5	4.06262	
50.75	2.67087	
51	4.23065	
51.25	2.60751	
51.5	3.94016	
51.75	2.13004	
52	2.13004	
52.25	3.9433	
52.5	2.89633	
52.75	3.58963	
53	3.0672	
53.25	2.54083	
53.5	2.97327	
53.75	3.14578	
54	2.00021	
54.25	3.5484	
54.5	1.87872	
54.75	1.63638	
55	1.47888	
55.25	1.39349	
55.5	2.96591	
55.75	2.39157	
56	3.5329	
56.25	3.5329	
56.5	1.99405	
56.75	2.58588	
57	3.92957	
57.25	5.45383	
57.5	1.36148	
57.75	2.1272	
58	3.78558	
58.25	1.83844	
58.5	1.74414	
58.75	1.68634	
59	2.853	
59.25	3.75537	
59.5	3.75537	
59.75	1.18735	
60	3.18033	
60.25	2.48004	
60.5	5.15213	
60.75	2.97122	
61	5.53864	
61.25	5.53864	
61.5	2.39221	
61.75	4.0618	
62	5.8136	
62.25	3.2576	
62.5	5.48715	
62.75	5.51141	
63	1.11545	
63.25	6.80466	
63.5	4.87973	
63.75	5.83469	
64	5.47192	
64.25	2.71414	
64.5	6.19696	
64.75	3.78473	
65	4.09872	
65.25	2.3038	
65.5	4.58478	
65.75	4.10568	
66	2.9444	
66.25	2.83411	
66.5	2.83411	
66.75	1.55496	
67	2.61136	
67.25	3.43036	
67.5	2.3894	
67.75	1.23676	
68	4.29974	
68.25	1.34238	
68.5	3.33044	
68.75	3.08517	
69	2.76749	
69.25	1.98129	
69.5	0.589722	
69.75	0.589722	
70	5.5094	
70.25	3.58746	
70.5	4.08679	
70.75	2.00168	
71	3.1817	
71.25	2.08002	
71.5	4.33551	
71.75	2.99124	
72	3.29965	
72.25	3.50543	
72.5	2.57162	
72.75	3.21835	
73	4.33621	
