Frequency - Plot 0	Amplitude - Plot 0	
1	-120.861	
1.25	-120.861	
1.5	-120.861	
1.75	-14.8206	
2	-14.8206	
2.25	-17.5122	
2.5	-17.5122	
2.75	-17.5122	
3	-17.5122	
3.25	-18.0835	
3.5	-18.0835	
3.75	-18.8635	
4	-18.8635	
4.25	-19.4128	
4.5	-19.8413	
4.75	-19.8413	
5	-20.5115	
5.25	-20.5115	
5.5	-21.2805	
5.75	-21.2805	
6	-21.9727	
6.25	-21.9727	
6.5	-21.9727	
6.75	-22.5769	
7	-23.0603	
7.25	-23.0603	
7.5	-23.6865	
7.75	-23.4998	
8	-23.0713	
8.25	-23.5217	
8.5	-23.5217	
8.75	-24.126	
9	-24.7632	
9.25	-25.0598	
9.5	-24.939	
9.75	-24.939	
10	-25.7849	
10.25	-26.0486	
10.5	-26.8835	
10.75	-26.8726	
11	-26.8726	
11.25	-27.7075	
11.5	-27.7075	
11.75	-28.158	
12	-28.8721	
12.25	-28.96	
12.5	-29.9377	
12.75	-29.9377	
13	-29.762	
13.25	-30.0037	
13.5	-31.3989	
13.75	-31.7834	
14	-32.8821	
14.25	-34.9036	
14.5	-37.5513	
14.75	-37.5513	
15	-37.5513	
15.25	-36.8921	
15.5	-37.3975	
15.75	-37.3975	
16	-37.3425	
16.25	-36.9141	
16.5	-36.3208	
16.75	-36.5295	
17	-38.2214	
17.25	-41.6711	
17.5	-40.144	
17.75	-39.6277	
18	-40.7812	
18.25	-40.3418	
18.5	-40.3418	
18.75	-40.3418	
19	-41.3416	
19.25	-40.5945	
19.5	-42.572	
19.75	-45.3186	
20	-44.0662	
20.25	-44.6924	
20.5	-45.1758	
20.75	-44.7363	
21	-44.7363	
21.25	-45.4724	
21.5	-45.6812	
21.75	-48.4937	
22	-48.5376	
22.25	-48.8232	
22.5	-47.6477	
22.75	-48.0432	
23	-52.4158	
23.25	-70.0488	
23.5	-70.0488	
23.75	-72.6196	
24	-80.4089	
24.25	-79.2004	
24.5	-81.5186	
24.75	-81.4856	
25	-80.387	
25.25	-81.7493	
25.5	-83.1775	
25.75	-86.5283	
26	-86.5283	
26.25	-86.5283	
26.5	-86.1218	
26.75	-90.4504	
27	-94.3835	
27.25	-92.7246	
27.5	-101.942	
27.75	-106.469	
28	-108.303	
28.25	-108.809	
28.5	-108.413	
28.75	-108.413	
29	-110.896	
29.25	-110.896	
29.5	-119.092	
29.75	-119.092	
30	-123.453	
30.25	-119.85	
30.5	-113.862	
30.75	-113.862	
31	-107.941	
31.25	-114.532	
31.5	-120.19	
31.75	-123.926	
32	-130.034	
32.25	-130.034	
32.5	-129.65	
32.75	-137.45	
33	-135.648	
33.25	-134.583	
33.5	-129.353	
33.75	-139.252	
34	-136.516	
34.25	-137.263	
34.5	-134.22	
34.75	-145.327	
35	-136.813	
35.25	-144.042	
35.5	-142.207	
35.75	-133.22	
36	-133.22	
36.25	-146.074	
36.5	-141.207	
36.75	-143.998	
37	-144.064	
37.25	-144.064	
37.5	-154.05	
37.75	-144.349	
38	-144.338	
38.25	-149.832	
38.5	-147.7	
38.75	-158.708	
39	-148.096	
39.25	-138.274	
39.5	-153.116	
39.75	-154.138	
40	-157.555	
40.25	-147.634	
40.5	-160.356	
40.75	-140.845	
41	-148.799	
41.25	-142.756	
41.5	-148.964	
41.75	-151.348	
42	-147.458	
42.25	-139.603	
42.5	-150.37	
42.75	-139.834	
43	-151.743	
43.25	-150.238	
43.5	-140.757	
43.75	-155.358	
44	-135.176	
44.25	-157.665	
44.5	-148.623	
44.75	-153.853	
45	-156.951	
45.25	-150.798	
45.5	-142.46	
45.75	-142.46	
46	-147.206	
46.25	-144.163	
46.5	-164.465	
46.75	-148.096	
47	-154.446	
47.25	-130.419	
47.5	-164.718	
47.75	-166.542	
48	-167.706	
48.25	-134.143	
48.5	-177.737	
48.75	-177.737	
49	-175.594	
49.25	-165.948	
49.5	-165.948	
49.75	-108.204	
50	168.761	
50.25	-153.094	
50.5	162.653	
50.75	-177.77	
51	-161.62	
51.25	-159.159	
51.5	-69.8071	
51.75	-129.771	
52	-62.1277	
52.25	-62.1277	
52.5	-115.071	
52.75	-8.06396	
53	30.1575	
53.25	-84.0234	
53.5	39.8474	
53.75	-15.0623	
54	-175.759	
54.25	-143.031	
54.5	-163.334	
54.75	-149.678	
55	-67.3682	
55.25	167.783	
55.5	-134.648	
55.75	-134.648	
56	-83.1116	
56.25	-111.182	
56.5	12.1179	
56.75	-108.721	
57	5.11963	
57.25	-32.4646	
57.5	58.0518	
57.75	163.817	
58	-133.176	
58.25	57.074	
58.5	17.3584	
58.75	-49.9438	
59	12.2058	
59.25	-21.7419	
59.5	-21.7419	
59.75	-44.0442	
60	148.722	
60.25	154.709	
60.5	-71.532	
60.75	-38.3313	
61	-36.3977	
61.25	-36.3977	
61.5	-28.6194	
61.75	53.7891	
62	53.7891	
62.25	-45.2527	
62.5	2.44995	
62.75	-50.7239	
63	-7.00928	
63.25	-16.7102	
63.5	29.6411	
63.75	-43.7036	
64	-8.73413	
64.25	-29.9158	
64.5	-10.2063	
64.75	-10.7886	
65	-3.5376	
65.25	-1.56006	
65.5	22.2473	
65.75	-28.7402	
66	-35.2991	
66.25	-36.3538	
66.5	2.52686	
66.75	-30.6079	
67	-6.19629	
67.25	-49.0869	
67.5	24.2139	
67.75	-7.80029	
68	-37.3206	
68.25	-134.055	
68.5	25.1257	
68.75	-48.3618	
69	-41.3416	
69.25	-24.1919	
