Frequency - Plot 0	Amplitude - Plot 0	
1	8.83444	
1.25	2.16183	
1.5	2.16183	
1.75	3.4357	
2	3.52008	
2.25	3.52008	
2.5	3.5752	
2.75	3.58615	
3	3.58615	
3.25	3.58905	
3.5	3.51923	
3.75	3.58008	
4	3.58008	
4.25	3.53278	
4.5	3.53278	
4.75	3.61453	
5	3.64017	
5.25	3.64017	
5.5	3.75348	
5.75	3.78452	
6	4.004	
6.25	4.004	
6.5	4.13651	
6.75	4.13651	
7	4.37155	
7.25	4.4426	
7.5	4.63605	
7.75	4.8194	
8	4.8194	
8.25	4.99158	
8.5	4.99158	
8.75	5.27634	
9	5.35803	
9.25	5.35803	
9.5	5.35803	
9.75	5.75919	
10	5.79358	
10.25	5.84543	
10.5	5.94095	
10.75	5.98621	
11	6.24084	
11.25	6.24084	
11.5	6.38971	
11.75	6.38971	
12	6.29697	
12.25	6.3432	
12.5	6.43616	
12.75	6.43616	
13	6.12875	
13.25	6.31415	
13.5	6.31415	
13.75	6.56784	
14	6.76251	
14.25	6.76651	
14.5	6.80426	
14.75	7.14871	
15	7.14871	
15.25	7.07846	
15.5	6.93307	
15.75	6.88434	
16	6.87186	
16.25	6.68069	
16.5	6.68069	
16.75	7.10208	
17	7.10208	
17.25	7.52505	
17.5	7.52505	
17.75	7.52505	
18	7.32928	
18.25	6.92178	
18.5	7.24246	
18.75	7.14719	
19	7.53732	
19.25	7.73889	
19.5	7.37073	
19.75	6.72034	
20	6.85873	
20.25	6.87766	
20.5	7.13519	
20.75	6.8941	
21	6.9097	
21.25	7.05295	
21.5	6.74051	
21.75	5.93338	
22	6.60016	
22.25	6.85922	
22.5	6.23819	
22.75	6.23819	
23	5.53894	
23.25	6.24991	
23.5	6.36176	
23.75	6.35202	
24	6.35202	
24.25	6.56583	
24.5	6.20135	
24.75	5.80783	
25	6.05072	
25.25	6.45129	
25.5	6.12222	
25.75	6.06448	
26	5.14728	
26.25	5.7739	
26.5	5.79077	
26.75	6.26199	
27	5.62527	
27.25	6.15042	
27.5	5.53387	
27.75	5.44797	
28	5.3743	
28.25	5.3743	
28.5	6.00601	
28.75	5.53305	
29	5.53305	
29.25	5.53305	
29.5	5.95731	
29.75	5.42072	
30	4.77716	
30.25	4.78448	
30.5	5.73135	
30.75	4.54672	
31	5.34277	
31.25	5.08936	
31.5	5.08936	
31.75	5.00323	
32	5.00323	
32.25	4.51526	
32.5	4.56558	
32.75	4.7952	
33	4.7952	
33.25	4.40298	
33.5	4.87299	
33.75	4.25473	
34	4.25473	
34.25	4.52121	
34.5	4.28568	
34.75	4.28568	
35	3.54382	
35.25	4.26184	
35.5	4.08249	
35.75	4.08249	
36	4.42847	
36.25	4.42847	
36.5	4.28918	
36.75	3.76413	
37	3.76413	
37.25	4.19556	
37.5	2.72049	
37.75	3.30405	
38	3.49744	
38.25	3.27582	
38.5	3.17838	
38.75	3.59003	
39	2.98483	
39.25	2.36218	
39.5	3.00864	
39.75	2.75259	
40	2.75259	
40.25	2.15213	
40.5	3.27621	
40.75	3.27621	
41	1.87524	
41.25	2.27621	
41.5	2.27625	
41.75	2.27625	
42	2.50992	
42.25	1.19269	
42.5	2.78311	
42.75	1.84698	
43	1.72781	
43.25	1.70941	
43.5	2.43546	
43.75	2.05231	
44	1.05893	
44.25	3.20795	
44.5	0.398712	
44.75	0.948914	
45	3.62729	
45.25	2.57767	
45.5	2.29974	
45.75	5.50543	
46	5.50543	
46.25	0.661194	
46.5	4.51071	
46.75	1.08392	
47	1.53894	
47.25	3.74066	
47.5	3.27545	
47.75	1.73962	
48	0.908905	
48.25	2.36548	
48.5	1.40356	
48.75	1.54315	
49	3.71225	
49.25	2.63766	
49.5	3.89795	
49.75	0.882721	
50	1.68243	
50.25	1.76126	
50.5	2.99017	
50.75	1.37521	
51	0.834503	
51.25	1.11111	
51.5	1.77289	
51.75	0.496094	
52	2.7442	
52.25	0.452576	
52.5	1.49869	
52.75	2.39685	
53	1.67361	
53.25	1.94931	
53.5	1.77466	
53.75	2.71506	
54	1.19864	
54.25	0.14267	
54.5	1.36542	
54.75	1.41577	
55	0.358124	
55.25	0.857849	
55.5	1.27512	
55.75	0.915497	
56	4.71735	
56.25	4.12607	
56.5	4.59381	
56.75	3.39194	
57	3.20911	
57.25	1.04422	
57.5	1.79254	
57.75	4.05078	
58	3.0426	
58.25	2.25711	
58.5	3.47598	
58.75	3.49222	
59	4.81998	
59.25	3.19925	
59.5	4.3154	
59.75	2.08823	
60	0.677032	
60.25	1.68933	
60.5	1.68933	
60.75	1.31219	
61	0.771515	
61.25	1.03464	
61.5	1.02136	
61.75	0.878632	
62	1.08957	
62.25	1.38037	
62.5	1.25232	
62.75	2.01559	
63	0.204712	
63.25	1.75894	
63.5	2.31226	
63.75	1.90424	
64	1.74521	
64.25	2.04169	
64.5	1.29169	
64.75	1.30533	
65	0.510559	
65.25	0.54422	
65.5	1.19043	
65.75	1.33151	
66	1.71719	
66.25	1.2561	
66.5	1.62717	
66.75	2.64072	
67	0.50827	
67.25	0.534821	
67.5	2.54288	
67.75	1.46155	
68	2.15558	
68.25	0.712402	
68.5	1.08063	
68.75	2.01453	
69	1.38898	
69.25	2.51758	
69.5	1.30118	
69.75	1.8541	
70	1.77734	
70.25	1.43088	
70.5	2.19708	
70.75	1.76019	
71	2.14194	
71.25	2.00317	
71.5	2.52466	
71.75	2.32349	
72	2.28183	
72.25	3.04227	
72.5	2.54855	
72.75	2.83676	
73	1.45108	
73.25	1.42468	
73.5	1.02872	
73.75	2.79071	
74	2.74231	
74.25	2.82761	
74.5	2.82278	
74.75	1.94745	
75	2.21014	
75.25	2.60565	
75.5	2.10709	
75.75	2.05548	
76	2.53723	
76.25	2.17288	
76.5	2.0166	
