Frequency - Plot 0	Amplitude - Plot 0	
1	0.232513	
1.25	0.232513	
1.5	0.232513	
1.75	0.227386	
2	0.227386	
2.25	0.209473	
2.5	0.209473	
2.75	0.225433	
3	0.181183	
3.25	0.181183	
3.5	0.181183	
3.75	0.197083	
4	0.189575	
4.25	0.189575	
4.5	0.222321	
4.75	0.180817	
5	0.167236	
5.25	0.167236	
5.5	0.204071	
5.75	0.18924	
6	0.18924	
6.25	0.18924	
6.5	0.162781	
6.75	0.120331	
7	0.120331	
7.25	0.146606	
7.5	0.0548096	
7.75	0.148071	
8	0.148071	
8.25	0.211243	
8.5	0.168396	
8.75	0.177368	
9	0.177368	
9.25	0.177368	
9.5	0.177368	
9.75	0.196411	
10	0.196411	
10.25	0.196411	
10.5	0.224182	
10.75	0.202881	
11	0.439056	
11.25	0.439056	
11.5	0.443054	
11.75	0.246857	
12	0.284332	
12.25	0.321106	
12.5	0.321106	
12.75	0.270599	
13	0.161041	
13.25	0.161041	
13.5	0.0663452	
13.75	0.0450439	
14	0.0450439	
14.25	0.185516	
14.5	0.423523	
14.75	0.539459	
15	0.539459	
15.25	0.539459	
15.5	0.41629	
15.75	0.307007	
16	0.307007	
16.25	0.217987	
16.5	0.206177	
16.75	0.0852051	
17	0.201965	
17.25	0.495361	
17.5	0.488892	
17.75	0.394653	
18	0.496002	
18.25	0.344757	
18.5	0.168823	
18.75	0.0982971	
19	0.0375366	
19.25	0.233154	
19.5	0.299011	
19.75	0.299011	
20	0.514099	
20.25	0.37442	
20.5	0.264679	
20.75	0.23587	
21	0.110626	
21.25	0.110626	
21.5	0.133179	
21.75	0.133179	
22	0.477203	
22.25	0.533508	
22.5	0.36853	
22.75	0.36853	
23	0.339752	
23.25	0.138824	
23.5	0.138824	
23.75	0.0746155	
24	0.150787	
24.25	0.295166	
24.5	0.459778	
24.75	0.602448	
25	0.277252	
25.25	0.550842	
25.5	0.550842	
25.75	0.482819	
26	0.437531	
26.25	0.109802	
26.5	0.67215	
26.75	0.0914307	
27	0.101013	
27.25	0.55484	
27.5	0.440704	
27.75	0.393097	
28	0.446594	
28.25	0.180817	
28.5	0.120178	
28.75	0.0541687	
29	0.344086	
29.25	0.344086	
29.5	0.605927	
29.75	0.605927	
30	0.685028	
30.25	0.685028	
30.5	0.434479	
30.75	0.349213	
31	0.494446	
31.25	0.146362	
31.5	0.146362	
31.75	0.473816	
32	0.473816	
32.25	0.366425	
32.5	0.0740662	
32.75	0.0740662	
33	0.207397	
33.25	0.52597	
33.5	0.723206	
33.75	0.723206	
34	0.544006	
34.25	0.544006	
34.5	0.850922	
34.75	0.850922	
35	0.832886	
35.25	0.324951	
35.5	0.424988	
35.75	0.424988	
36	0.520752	
36.25	0.690613	
36.5	0.58725	
36.75	0.217651	
37	0.212036	
37.25	0.393036	
37.5	0.393036	
37.75	0.575989	
38	0.193268	
38.25	0.150116	
38.5	0.771851	
38.75	0.617737	
39	0.617737	
39.25	0.841492	
39.5	0.418335	
39.75	0.130096	
40	0.307495	
40.25	0.369293	
40.5	0.653503	
40.75	0.566956	
41	0.287567	
41.25	0.59433	
41.5	0.330475	
41.75	0.603912	
42	0.961517	
42.25	0.502594	
42.5	0.418365	
42.75	0.330322	
43	0.330322	
43.25	0.330322	
43.5	0.742554	
43.75	0.255951	
44	0.255951	
44.25	1.0322	
44.5	0.0846252	
44.75	0.143158	
45	0.143158	
45.25	0.240631	
45.5	1.36679	
45.75	0.455658	
46	0.752045	
46.25	0.631561	
46.5	0.662506	
46.75	0.471588	
47	0.483002	
47.25	0.572113	
47.5	0.132355	
47.75	0.927216	
48	0.927216	
48.25	1.13046	
48.5	0.797638	
48.75	0.281311	
49	1.19727	
49.25	0.240845	
49.5	0.588379	
49.75	0.664917	
50	0.20932	
50.25	0.34201	
50.5	1.24988	
50.75	1.24988	
51	0.749084	
51.25	0.945984	
51.5	0.638092	
51.75	0.613678	
52	0.726318	
52.25	0.726318	
52.5	0.52356	
52.75	0.235107	
53	1.12451	
53.25	2.07217	
53.5	2.37781	
53.75	1.63544	
54	0.402618	
54.25	2.58282	
54.5	3.30338	
54.75	0.981323	
55	0.371948	
55.25	1.20123	
55.5	1.20123	
55.75	2.60895	
56	4.29932	
56.25	1.00919	
56.5	3.31622	
56.75	1.43997	
57	0.361603	
57.25	0.751404	
57.5	0.125214	
57.75	0.539337	
58	0.454346	
58.25	0.795197	
58.5	0.293488	
58.75	0.505676	
59	0.691742	
59.25	0.925751	
59.5	0.933228	
59.75	1.25882	
60	1.6217	
60.25	1.21811	
60.5	2.19699	
60.75	0.7883	
61	1.38614	
61.25	1.12057	
61.5	0.337402	
61.75	1.0397	
62	0.980011	
62.25	0.903961	
62.5	0.601868	
62.75	0.601868	
63	1.09531	
63.25	1.10028	
63.5	1.20004	
63.75	0.543671	
64	0.578522	
64.25	1.67505	
64.5	1.10999	
64.75	0.642639	
65	0.395264	
65.25	0.989166	
65.5	0.561554	
65.75	0.561554	
66	2.29852	
66.25	2.24585	
66.5	3.34854	
66.75	3.98825	
67	3.93945	
67.25	2.1062	
67.5	1.34042	
67.75	0.0908508	
68	0.0908508	
68.25	0.676086	
68.5	0.889374	
68.75	5.0224	
69	1.33966	
69.25	0.92392	
69.5	0.596649	
69.75	0.921295	
70	0.74472	
70.25	0.74472	
70.5	1.32666	
70.75	0.824402	
71	0.728302	
71.25	0.74231	
71.5	0.653137	
71.75	1.67697	
72	1.59955	
72.25	0.356598	
72.5	2.06137	
72.75	1.86737	
73	2.69211	
73.25	2.08481	
73.5	1.45627	
73.75	0.408478	
