Frequency - Plot 0	Amplitude - Plot 0	
1	7.32315	
1.25	5.31393	
1.5	5.31393	
1.75	5.31393	
2	9.75558	
2.25	9.75558	
2.5	9.92969	
2.75	9.68213	
3	9.68213	
3.25	9.54138	
3.5	9.42572	
3.75	9.26639	
4	9.26639	
4.25	9.34927	
4.5	9.37943	
4.75	9.37943	
5	9.37943	
5.25	9.39636	
5.5	9.37604	
5.75	9.37604	
6	9.4538	
6.25	9.41983	
6.5	9.45593	
6.75	9.42728	
7	9.39291	
7.25	9.48013	
7.5	9.48013	
7.75	9.27878	
8	9.27878	
8.25	9.31671	
8.5	9.3143	
8.75	9.3143	
9	9.35547	
9.25	9.35547	
9.5	9.38437	
9.75	9.38437	
10	9.51495	
10.25	9.27054	
10.5	9.27054	
10.75	9.3559	
11	9.37878	
11.25	9.37878	
11.5	9.37878	
11.75	9.37878	
12	9.54388	
12.25	9.54388	
12.5	9.54388	
12.75	9.54388	
13	9.43549	
13.25	9.38461	
13.5	9.43567	
13.75	9.37448	
14	9.47812	
14.25	9.37509	
14.5	9.52222	
14.75	9.52222	
15	9.56836	
15.25	9.36697	
15.5	9.43762	
15.75	9.77527	
16	9.77527	
16.25	10.1147	
16.5	10.3904	
16.75	10.6459	
17	10.5643	
17.25	9.88876	
17.5	10.3426	
17.75	10.6408	
18	10.653	
18.25	10.7315	
18.5	10.7315	
18.75	10.6583	
19	10.6506	
19.25	10.853	
19.5	10.6685	
19.75	10.3007	
20	10.9694	
20.25	10.9899	
20.5	10.9899	
20.75	10.9633	
21	11.0497	
21.25	10.8876	
21.5	10.8876	
21.75	10.6694	
22	9.38235	
22.25	9.60757	
22.5	9.55695	
22.75	9.06787	
23	8.39462	
23.25	8.43884	
23.5	8.15515	
23.75	8.08093	
24	8.03467	
24.25	7.99176	
24.5	7.72009	
24.75	7.39722	
25	7.39722	
25.25	7.24933	
25.5	7.07245	
25.75	7.08667	
26	6.40106	
26.25	5.5993	
26.5	5.5993	
26.75	5.07578	
27	4.97034	
27.25	5.88202	
27.5	6.06952	
27.75	5.59113	
28	4.65952	
28.25	4.65952	
28.5	4.62357	
28.75	4.31268	
29	4.51807	
29.25	3.50864	
29.5	3.50864	
29.75	2.89435	
30	3.22803	
30.25	3.03784	
30.5	2.93185	
30.75	2.38174	
31	2.66476	
31.25	2.68741	
31.5	2.97977	
31.75	2.42313	
32	2.7934	
32.25	3.23993	
32.5	3.35001	
32.75	2.96533	
33	3.41888	
33.25	3.26599	
33.5	3.5434	
33.75	3.35001	
34	2.9404	
34.25	2.99829	
34.5	3.76666	
34.75	3.03061	
35	3.52594	
35.25	3.70355	
35.5	3.66516	
35.75	3.45584	
36	3.74542	
36.25	3.70123	
36.5	4.30179	
36.75	4.83258	
37	4.69232	
37.25	4.73517	
37.5	5.49023	
37.75	5.6041	
38	5.46176	
38.25	5.6037	
38.5	4.37299	
38.75	4.80954	
39	4.13544	
39.25	3.97403	
39.5	3.5983	
39.75	3.82144	
40	3.64505	
40.25	3.84842	
40.5	2.91254	
40.75	5.10403	
41	3.42883	
41.25	3.39432	
41.5	3.28824	
41.75	2.99374	
42	3.63608	
42.25	4.34985	
42.5	4.35449	
42.75	4.23502	
43	4.25397	
43.25	4.28271	
43.5	3.69894	
43.75	4.65488	
44	4.51376	
44.25	3.80923	
44.5	3.80923	
44.75	3.27194	
45	3.27194	
45.25	3.27539	
45.5	4.07803	
45.75	3.17395	
46	3.31769	
46.25	3.1488	
46.5	3.13632	
46.75	3.41904	
47	2.80035	
47.25	2.83337	
47.5	2.83856	
47.75	2.04901	
48	2.82224	
48.25	2.82224	
48.5	2.44064	
48.75	1.79495	
49	2.45032	
49.25	1.6373	
49.5	1.30701	
49.75	1.67535	
50	1.2803	
50.25	1.9014	
50.5	1.4805	
50.75	2.08426	
51	1.8161	
51.25	0.782379	
51.5	1.40652	
51.75	0.518372	
52	0.89856	
52.25	1.039	
52.5	0.840179	
52.75	0.867462	
53	1.24771	
53.25	0.346344	
53.5	0.346344	
53.75	0.346344	
54	1.47308	
54.25	1.47308	
54.5	1.47308	
54.75	1.0314	
55	1.97958	
55.25	1.46872	
55.5	1.55457	
55.75	0.510284	
56	1.23154	
56.25	1.45404	
56.5	1.93451	
56.75	1.77414	
57	1.77414	
57.25	2.31052	
57.5	1.51764	
57.75	1.35046	
58	1.86044	
58.25	1.51849	
58.5	1.9899	
58.75	1.53488	
59	2.43552	
59.25	2.62668	
59.5	1.25223	
59.75	1.60162	
60	1.29312	
60.25	1.58008	
60.5	1.56247	
60.75	0.989532	
61	1.99139	
61.25	1.66345	
61.5	1.59396	
61.75	1.59396	
62	1.64063	
62.25	1.73969	
62.5	1.73969	
62.75	4.06186	
63	5.08252	
63.25	4.55859	
63.5	1.12289	
63.75	2.96945	
64	2.14871	
64.25	4.53897	
64.5	3.50723	
64.75	2.10941	
65	4.96988	
65.25	4.46692	
65.5	2.43637	
65.75	2.43637	
66	5.69318	
66.25	4.548	
66.5	4.548	
66.75	4.5661	
67	3.09311	
67.25	1.51221	
67.5	1.22058	
67.75	3.93414	
68	4.405	
68.25	2.87561	
68.5	5.13144	
68.75	4.08395	
69	3.70862	
69.25	1.71561	
69.5	2.54663	
69.75	2.54663	
70	2.07095	
70.25	2.07095	
70.5	2.37387	
70.75	2.75903	
71	2.18369	
71.25	3.40646	
71.5	4.73566	
71.75	3.11545	
72	2.44073	
72.25	1.90369	
72.5	1.7019	
72.75	2.07388	
73	2.24271	
73.25	2.94421	
73.5	3.99503	
73.75	3.55789	
74	3.89493	
74.25	2.15686	
74.5	2.8035	
74.75	1.67993	
75	3.33923	
75.25	3.12119	
75.5	2.38977	
75.75	2.5564	
76	3.39874	
76.25	2.80719	
76.5	3.27026	
76.75	2.30527	
77	2.90253	
77.25	3.7374	
77.5	2.60587	
77.75	3.71896	
78	3.82355	
78.25	3.49762	
78.5	3.44531	
78.75	3.09109	
79	3.48273	
79.25	3.71277	
79.5	4.06009	
79.75	3.38406	
80	2.91296	
80.25	3.68628	
80.5	4.02502	
80.75	3.69873	
81	3.95401	
81.25	4.01178	
81.5	4.55493	
81.75	4.45981	
82	4.323	
82.25	4.34137	
82.5	4.48328	
