Frequency - Plot 0	Amplitude - Plot 0	
1	1.69427	
1.25	0.865265	
1.5	1.05374	
1.75	0.812012	
2	0.890472	
2.25	0.890472	
2.5	0.890472	
2.75	0.962219	
3	0.962219	
3.25	1.02017	
3.5	1.04169	
3.75	1.10086	
4	1.17221	
4.25	1.17221	
4.5	1.17221	
4.75	1.17221	
5	1.20135	
5.25	1.31137	
5.5	1.24957	
5.75	1.24957	
6	1.42953	
6.25	1.38907	
6.5	1.63681	
6.75	1.63681	
7	1.63681	
7.25	1.59711	
7.5	1.60944	
7.75	1.7551	
8	1.76749	
8.25	1.76749	
8.5	1.78815	
8.75	1.73602	
9	1.67551	
9.25	1.67551	
9.5	1.66733	
9.75	1.77518	
10	1.66275	
10.25	1.66275	
10.5	1.73718	
10.75	1.73718	
11	1.80365	
11.25	1.83365	
11.5	1.73062	
11.75	1.54788	
12	1.64767	
12.25	1.55548	
12.5	1.52435	
12.75	1.5972	
13	1.52051	
13.25	1.47495	
13.5	1.47495	
13.75	1.47546	
14	1.67493	
14.25	1.63751	
14.5	1.63751	
14.75	1.63751	
15	1.89041	
15.25	1.98361	
15.5	1.67465	
15.75	1.66025	
16	1.46747	
16.25	1.58234	
16.5	1.47391	
16.75	1.74191	
17	1.71695	
17.25	1.9379	
17.5	1.9379	
17.75	1.9379	
18	1.23343	
18.25	1.23343	
18.5	0.754669	
18.75	0.938721	
19	0.802155	
19.25	0.802155	
19.5	1.08002	
19.75	1.08002	
20	1.20325	
20.25	1.06296	
20.5	1.08661	
20.75	1.08661	
21	0.942352	
21.25	0.942688	
21.5	0.942688	
21.75	0.847778	
22	1.20166	
22.25	1.20166	
22.5	1.04895	
22.75	0.215912	
23	0.871368	
23.25	0.755035	
23.5	1.21432	
23.75	0.831116	
24	0.831116	
24.25	1.04306	
24.5	0.679413	
24.75	0.568176	
25	0.743347	
25.25	0.771454	
25.5	0.802002	
25.75	1.06644	
26	0.495697	
26.25	0.418518	
26.5	0.394623	
26.75	0.633759	
27	0.633759	
27.25	0.940582	
27.5	0.638184	
27.75	0.638184	
28	0.726929	
28.25	0.482697	
28.5	0.541199	
28.75	0.484772	
29	0.817627	
29.25	0.803955	
29.5	1.20325	
29.75	0.422119	
30	0.679657	
30.25	0.730621	
30.5	1.06668	
30.75	0.303558	
31	0.658722	
31.25	0.560913	
31.5	1.13422	
31.75	0.569702	
32	0.223846	
32.25	0.506256	
32.5	0.608704	
32.75	0.827606	
33	0.515808	
33.25	0.321106	
33.5	0.321106	
33.75	0.328217	
34	0.722839	
34.25	0.420837	
34.5	0.53421	
34.75	0.977386	
35	0.789917	
35.25	0.466125	
35.5	0.466125	
35.75	0.397034	
36	0.759491	
36.25	0.954376	
36.5	0.490265	
36.75	0.683929	
37	0.724243	
37.25	0.280365	
37.5	1.01563	
37.75	0.241272	
38	0.749573	
38.25	0.445251	
38.5	0.810669	
38.75	0.680664	
39	0.983002	
39.25	0.324463	
39.5	0.939758	
39.75	0.452728	
40	0.452728	
40.25	0.238251	
40.5	0.588989	
40.75	0.535583	
41	0.692291	
41.25	0.41803	
41.5	0.509399	
41.75	1.20007	
42	0.733246	
42.25	0.23642	
42.5	0.23642	
42.75	0.456726	
43	0.930969	
43.25	0.324158	
43.5	1.2764	
43.75	1.2764	
44	1.35941	
44.25	0.791046	
44.5	0.378632	
44.75	0.378632	
45	0.378632	
45.25	0.195831	
45.5	1.27191	
45.75	0.825195	
46	0.949554	
46.25	1.22372	
46.5	1.01059	
46.75	0.536041	
47	0.391785	
47.25	0.384094	
47.5	0.577728	
47.75	1.84921	
48	1.84921	
48.25	1.07956	
48.5	1.67502	
48.75	0.688446	
49	1.77112	
49.25	0.326324	
49.5	0.148834	
49.75	0.148834	
50	0.760559	
50.25	0.967133	
50.5	0.865601	
50.75	0.932983	
51	1.64191	
51.25	0.802765	
51.5	0.50351	
51.75	0.298279	
52	0.45874	
52.25	0.38205	
52.5	0.783203	
52.75	0.582153	
53	0.951721	
53.25	0.66217	
53.5	0.557465	
53.75	0.533875	
54	0.648499	
54.25	0.534607	
54.5	0.522583	
54.75	0.559601	
55	0.198151	
55.25	0.0449219	
55.5	0.542816	
55.75	0.542816	
56	1.87219	
56.25	1.26868	
56.5	1.25729	
56.75	1.32349	
57	1.27615	
57.25	0.975403	
57.5	0.819	
57.75	1.66586	
58	1.0762	
58.25	0.776306	
58.5	0.373627	
