Frequency - Plot 0	Amplitude - Plot 0	
1	-3.48267	
1.25	-6.17432	
1.5	-6.17432	
1.75	-6.20728	
2	-6.20728	
2.25	-6.20728	
2.5	-6.81152	
2.75	-7.84424	
3	-7.84424	
3.25	-8.62427	
3.5	-8.73413	
3.75	-8.81104	
4	-8.81104	
4.25	-8.81104	
4.5	-8.81104	
4.75	-8.81104	
5	-9.76685	
5.25	-9.76685	
5.5	-11.7444	
5.75	-13.4912	
6	-13.4912	
6.25	-13.9417	
6.5	-13.9417	
6.75	-13.7219	
7	-14.7766	
7.25	-15.8752	
7.5	-15.8752	
7.75	-15.26	
8	-15.26	
8.25	-15.26	
8.5	-17.1057	
8.75	-17.1057	
9	-17.2595	
9.25	-17.2595	
9.5	-17.2595	
9.75	-17.2595	
10	-20.8521	
10.25	-20.9509	
10.5	-20.9509	
10.75	-20.9509	
11	-21.3354	
11.25	-21.2915	
11.5	-23.9392	
11.75	-25.8508	
12	-24.4885	
12.25	-24.4116	
12.5	-23.5547	
12.75	-23.313	
13	-23.6426	
13.25	-23.1152	
13.5	-23.0493	
13.75	-23.291	
14	-24.6423	
14.25	-25.8179	
14.5	-24.7302	
14.75	-22.3792	
15	-21.0718	
15.25	-21.0718	
15.5	-22.5769	
15.75	-30.4651	
16	-30.0476	
16.25	-31.0913	
16.5	-32.8821	
16.75	-36.7383	
17	-36.7383	
17.25	-39.2432	
17.5	-40.2649	
17.75	-41.5503	
18	-41.1768	
18.25	-41.1768	
18.5	-41.9348	
18.75	-40.5725	
19	-41.3525	
19.25	-41.3525	
19.5	-44.2639	
19.75	-46.0327	
20	-45.2527	
20.25	-45.769	
20.5	-46.8018	
20.75	-48.6255	
21	-48.6255	
21.25	-52.4707	
21.5	-52.5586	
21.75	-52.5586	
22	-53.009	
22.25	-53.009	
22.5	-56.0303	
22.75	-63.9404	
23	-67.6318	
23.25	-70.1257	
23.5	-72.8723	
23.75	-74.2896	
24	-73.9709	
24.25	-73.9709	
24.5	-75.7617	
24.75	-73.3228	
25	-74.751	
25.25	-80.5298	
25.5	-80.2881	
25.75	-79.9036	
26	-79.9036	
26.25	-78.9038	
26.5	-78.9038	
26.75	-73.1689	
27	-68.8513	
27.25	-65.6653	
27.5	-70.2136	
27.75	-73.3557	
28	-81.0681	
28.25	-91.593	
28.5	-88.5278	
28.75	-105.084	
29	-104.084	
29.25	-101.052	
29.5	-104.008	
29.75	-94.9988	
30	-94.9988	
30.25	-89.0771	
30.5	-71.7737	
30.75	-88.6047	
31	-74.9377	
31.25	-68.5876	
31.5	-58.3154	
31.75	-69.104	
32	-66.8628	
32.25	-66.6211	
32.5	-64.8413	
32.75	-57.7112	
33	-63.3472	
33.25	-63.7097	
33.5	-64.6985	
33.75	-48.6365	
34	-59.1614	
34.25	-56.0632	
34.5	-55.0525	
34.75	-42.7258	
35	-49.1638	
35.25	-49.1638	
35.5	-47.7905	
35.75	-57.019	
36	-44.7693	
36.25	-47.5708	
36.5	-42.2974	
36.75	-44.6484	
37	-56.5247	
37.25	-70.9497	
37.5	-59.9963	
37.75	-78.6731	
38	-94.4055	
38.25	-83.7488	
38.5	-81.4636	
38.75	-81.4636	
39	-80.354	
39.25	-81.7712	
39.5	-78.8599	
39.75	-79.1895	
40	-84.0344	
40.25	-88.5278	
40.5	-93.0762	
40.75	-90.1868	
41	-90.033	
41.25	-91.8457	
41.5	-97.0532	
41.75	-100.997	
42	-100.997	
42.25	-100.789	
42.5	-92.3071	
42.75	-99.3823	
43	-91.9226	
43.25	-91.9226	
43.5	-84.2322	
43.75	-81.5295	
44	-85.8582	
44.25	-79.53	
44.5	-75.5969	
44.75	-82.1667	
45	-75.4321	
45.25	-83.9575	
45.5	-90.2417	
45.75	-99.7888	
46	-101.349	
46.25	-102.118	
46.5	-99.7888	
46.75	-112.313	
47	-113.621	
47.25	-115.071	
47.5	-112.335	
47.75	-126.123	
48	-126.123	
48.25	-102.437	
48.5	-101.393	
48.75	-86.6602	
49	-98.3386	
49.25	-89.9011	
49.5	-85.5286	
49.75	-82.4854	
50	-129.847	
50.25	-127.859	
50.5	-102.338	
