Frequency - Plot 0	Amplitude - Plot 0	
1	-11.1841	
1.25	-5.82275	
1.5	-6.22925	
1.75	-6.22925	
2	-6.22925	
2.25	-6.75659	
2.5	-6.75659	
2.75	-6.75659	
3	-8.02002	
3.25	-8.40454	
3.5	-9.11865	
3.75	-9.94263	
4	-9.94263	
4.25	-10.3601	
4.5	-10.3601	
4.75	-10.3711	
5	-10.3711	
5.25	-11.9751	
5.5	-12.5244	
5.75	-12.8101	
6	-12.9749	
6.25	-14.2493	
6.5	-14.2493	
6.75	-14.425	
7	-14.9084	
7.25	-14.9084	
7.5	-16.084	
7.75	-16.0291	
8	-16.3037	
8.25	-17.3364	
8.5	-17.8638	
8.75	-18.0725	
9	-17.7539	
9.25	-17.7759	
9.5	-17.3035	
9.75	-17.3035	
10	-18.2153	
10.25	-18.8635	
10.5	-19.6765	
10.75	-21.1377	
11	-21.698	
11.25	-21.8848	
11.5	-21.8848	
11.75	-23.5876	
12	-25.4553	
12.25	-25.6311	
12.5	-25.6311	
12.75	-25.3125	
13	-26.7847	
13.25	-28.4106	
13.5	-27.5977	
13.75	-27.356	
14	-27.356	
14.25	-23.2251	
14.5	-22.9944	
14.75	-22.0935	
15	-21.6321	
15.25	-20.7092	
15.5	-20.116	
15.75	-21.0168	
16	-22.3792	
16.25	-22.2034	
16.5	-22.6208	
16.75	-22.5549	
17	-29.1577	
17.25	-29.1577	
17.5	-29.1577	
17.75	-35.8264	
18	-35.8264	
18.25	-35.8264	
18.5	-43.0005	
18.75	-46.4392	
19	-66.4453	
19.25	-82.4963	
19.5	-83.0017	
19.75	-83.0017	
20	-83.3203	
20.25	-86.0559	
20.5	-89.2859	
20.75	-91.626	
21	-91.626	
21.25	-93.175	
21.5	-93.252	
21.75	-93.252	
22	-94.8889	
22.25	-101.305	
22.5	-101.305	
22.75	-102.305	
23	-111.423	
23.25	-111.423	
23.5	-118.059	
23.75	-118.531	
24	-119.421	
24.25	-116.565	
24.5	-115.851	
24.75	-113.049	
25	-117.334	
25.25	-115.203	
25.5	-95.3723	
25.75	-89.0662	
26	-91.4612	
26.25	-91.3513	
26.5	-106.941	
26.75	-107.908	
27	-107.908	
27.25	-112.335	
27.5	-120.52	
27.75	-118.806	
28	-115.807	
28.25	-113.687	
28.5	-118.279	
28.75	-121.223	
29	-121.223	
29.25	-115.785	
29.5	-115.785	
29.75	-120.125	
30	-120.125	
30.25	-119.279	
30.5	-120.784	
30.75	-110.929	
31	-121.75	
31.25	-115.378	
31.5	-120.597	
31.75	-122.19	
32	-112.522	
32.25	-111.764	
32.5	-104.348	
32.75	-110.72	
33	-107.754	
33.25	-106.007	
33.5	-105.897	
33.75	-112.072	
34	-112.072	
34.25	-97.7673	
34.5	-108.073	
34.75	-108.073	
35	-98.6353	
35.25	-84.9023	
35.5	-81.5515	
35.75	-74.8389	
36	-76.7615	
36.25	-75.0366	
36.5	-79.6069	
36.75	-79.6069	
37	-87.7588	
37.25	-91.0327	
37.5	-85.0122	
37.75	-87.4841	
38	-85.9351	
38.25	-91.7139	
38.5	-97.3718	
38.75	-99.4482	
39	-109.885	
39.25	-109.413	
39.5	-106.084	
39.75	-109.039	
40	-100.624	
40.25	-103.173	
40.5	-104.348	
40.75	-104.348	
41	-121.707	
41.25	-121.707	
41.5	-112.632	
41.75	-112.632	
42	-134.956	
42.25	-124.75	
42.5	-111.72	
42.75	-139.065	
43	-42.4072	
43.25	-79.574	
43.5	-154.369	
43.75	-138.164	
44	-138.164	
44.25	-72.9602	
44.5	-122.662	
44.75	-121.454	
45	-125.134	
45.25	-125.134	
45.5	-126.365	
45.75	-130.419	
46	-117.455	
46.25	-117.455	
46.5	-133.583	
46.75	-133.583	
47	-132.33	
47.25	-130.902	
47.5	-130.968	
47.75	-130.968	
48	-131.144	
48.25	-148.469	
48.5	-147.997	
48.75	-147.997	
49	-126.321	
49.25	-142.449	
49.5	-143.229	
49.75	-144.316	
50	-144.811	
50.25	-116.51	
50.5	-128.639	
50.75	-127.881	
51	-139.241	
51.25	-124.486	
51.5	-124.486	
51.75	-153.655	
52	-148.458	
52.25	159.291	
52.5	-99.2834	
52.75	149.183	
53	-145.778	
53.25	-175.342	
53.5	-76.9482	
53.75	-86.0669	
54	-40.8472	
54.25	178.055	
