Frequency - Plot 0	Amplitude - Plot 0	
1	-10.2832	
1.25	-10.2832	
1.5	-8.53638	
1.75	-8.53638	
2	-8.53638	
2.25	-9.49219	
2.5	-9.49219	
2.75	-10.2063	
3	-10.2063	
3.25	-12.052	
3.5	-12.9089	
3.75	-12.9089	
4	-14.1064	
4.25	-14.1064	
4.5	-15.0623	
4.75	-15.0623	
5	-15.0623	
5.25	-15.0623	
5.5	-15.3369	
5.75	-15.3369	
6	-17.6111	
6.25	-17.6221	
6.5	-17.3584	
6.75	-17.3584	
7	-18.1714	
7.25	-18.1714	
7.5	-20.0171	
7.75	-20.0171	
8	-18.0835	
8.25	-18.3252	
8.5	-18.7097	
8.75	-18.7097	
9	-19.3469	
9.25	-19.4458	
9.5	-19.4458	
9.75	-20.3906	
10	-23.4448	
10.25	-23.5657	
10.5	-24.3127	
10.75	-25.2466	
11	-24.8181	
11.25	-25.0049	
11.5	-27.8503	
11.75	-27.5317	
12	-27.5317	
12.25	-27.5427	
12.5	-27.5427	
12.75	-25.5872	
13	-24.7192	
13.25	-24.7192	
13.5	-23.9282	
13.75	-22.5	
14	-21.6541	
14.25	-21.6541	
14.5	-21.0278	
14.75	-20.7751	
15	-22.478	
15.25	-23.8184	
15.5	-23.8184	
15.75	-24.1919	
16	-24.8071	
16.25	-24.8071	
16.5	-27.1252	
16.75	-29.0149	
17	-30.2124	
17.25	-38.0896	
17.5	-39.7925	
17.75	-40.177	
18	-51.9324	
18.25	-51.9324	
18.5	-62.7869	
18.75	-68.2581	
19	-68.2581	
19.25	-71.2573	
19.5	-70.0049	
19.75	-73.3008	
20	-70.1477	
20.25	-70.1477	
20.5	-73.103	
20.75	-72.356	
21	-72.356	
21.25	-74.4434	
21.5	-74.8279	
21.75	-73.8721	
22	-80.2332	
22.25	-80.9253	
22.5	-86.6052	
22.75	-86.0779	
23	-85.9241	
23.25	-90.802	
23.5	-96.6248	
23.75	-96.6248	
24	-96.6248	
24.25	-102.437	
24.5	-111.676	
24.75	-112.566	
25	-112.939	
25.25	-118.103	
25.5	-121.838	
25.75	-124.728	
26	-120.168	
26.25	-116.027	
26.5	-120.773	
26.75	-124.453	
27	-124.453	
27.25	-124.244	
27.5	-119.07	
27.75	-122.893	
28	-123.047	
28.25	-123.047	
28.5	-123.047	
28.75	-115.818	
29	-109.16	
29.25	-112.632	
29.5	-114.917	
29.75	-102.107	
30	-107.062	
30.25	-96.9434	
30.5	-96.9434	
30.75	-114.686	
31	-114.686	
31.25	-94.3176	
31.5	-64.0503	
31.75	-81.5955	
32	-61.5564	
32.25	-67.6428	
32.5	-61.3806	
32.75	-61.3806	
33	-81.3647	
33.25	-86.4075	
33.5	-83.2874	
33.75	-83.2874	
34	-83.3643	
34.25	-81.6394	
34.5	-81.6394	
34.75	-78.6841	
35	-80.6287	
35.25	-75.0696	
35.5	-76.2341	
35.75	-79.6179	
36	-73.0811	
36.25	-88.8135	
36.5	-83.7817	
36.75	-89.8901	
37	-89.8901	
37.25	-110.764	
37.5	-91.4392	
37.75	-105.095	
38	-108.018	
38.25	-108.018	
38.5	-100.25	
38.75	-110.006	
39	-118.07	
39.25	-128.947	
39.5	-122.761	
39.75	-119.18	
40	-125.101	
40.25	-125.101	
40.5	-120.97	
40.75	-128.177	
41	-130.1	
41.25	-130.1	
41.5	-139.9	
41.75	-169.497	
42	-169.497	
42.25	-157.841	
42.5	-174.913	
42.75	-165.641	
43	-165.641	
43.25	-151.677	
43.5	-166.443	
43.75	-136.143	
44	-155.621	
44.25	-118.729	
44.5	-161.554	
44.75	-158.148	
45	-158.148	
45.25	-141.185	
45.5	-152.292	
45.75	-110.951	
46	-154.204	
46.25	-134.11	
46.5	-131.616	
46.75	-119.355	
47	175.551	
47.25	-127.211	
47.5	-140.779	
47.75	-125.793	
48	-82.8479	
48.25	-82.8479	
48.5	164.784	
48.75	-51.1304	
49	166.586	
49.25	176.221	
49.5	-134.648	
49.75	23.1812	
50	12.1289	
50.25	38.4192	
50.5	-103.656	
50.75	17.3694	
51	110.566	
51.25	110.566	
51.5	-141.218	
51.75	81.1121	
52	81.1121	
52.25	98.811	
52.5	43.6707	
52.75	-45.6482	
53	107.216	
53.25	-125.013	
53.5	-21.8188	
53.75	57.03	
54	131.122	
54.25	36.5186	
54.5	-100.898	
54.75	58.0737	
55	-12.7002	
55.25	-138.571	
55.5	18.0066	
55.75	18.0066	
56	-30.9485	
56.25	-18.0286	
56.5	-11.6345	
56.75	-23.7634	
57	-8.26172	
57.25	136.241	
57.5	124.64	
57.75	-72.3889	
58	-39.6387	
58.25	-39.2102	
58.5	-41.5063	
58.75	-25.7629	
59	-14.8645	
59.25	2.98828	
59.5	10.9863	
59.75	-11.3708	
60	-53.7122	
60.25	-40.5396	
60.5	-54.4922	
60.75	-20.5554	
61	-45.2527	
61.25	-1.72485	
61.5	-36.0022	
61.75	-22.467	
62	-23.9062	
62.25	-20.3577	
62.5	-31.0034	
62.75	-2.84546	
63	-27.356	
63.25	-57.085	
63.5	9.53613	
63.75	-3.15308	
64	-15.9741	
64.25	-50.3943	
64.5	-48.8782	
64.75	-6.14136	
65	-14.8315	
65.25	-7.9541	
65.5	-39.6716	
65.75	-9.33838	
66	-31.2122	
66.25	-31.2122	
66.5	-30.2344	
66.75	-16.1499	
67	6.85547	
67.25	-46.2195	
67.5	-13.1396	
67.75	-41.6162	
68	61.3586	
68.25	-42.9236	
68.5	-22.0386	
68.75	-27.4878	
69	-16.853	
69.25	-46.0437	
69.5	-9.52515	
69.75	-26.521	
70	-24.6313	
70.25	-10.1953	
70.5	-12.854	
70.75	18.0505	
71	-86.1438	
71.25	-45.9119	
71.5	-35.6946	
71.75	-36.5076	
72	-16.0181	
72.25	1.83472	
72.5	-12.1509	
72.75	-33.5522	
73	-9.09668	
73.25	-24.1479	
73.5	-32.2559	
73.75	-31.2671	
74	-22.8406	
74.25	-52.8662	
74.5	-21.5112	
74.75	-37.76	
75	-35.5737	
75.25	-37.2107	
75.5	-32.0361	
75.75	-35.8484	
76	-30.5859	
76.25	-33.2336	
76.5	-33.9807	
76.75	-21.709	
77	-27.2241	
77.25	-39.397	
77.5	-22.522	
77.75	-37.1887	
78	-22.0056	
