Frequency - Plot 0	Amplitude - Plot 0	
1	-7.69043	
1.25	-42.0337	
1.5	-48.999	
1.75	-52.0752	
2	-54.2395	
2.25	-54.2395	
2.5	-54.2395	
2.75	-49.2187	
3	-49.2187	
3.25	-48.3618	
3.5	-50.9216	
3.75	-51.8665	
4	-53.7451	
4.25	-53.7451	
4.5	-53.7451	
4.75	-53.7451	
5	-54.5801	
5.25	-58.5022	
5.5	-57.1069	
5.75	-57.1069	
6	-56.1511	
6.25	-59.2822	
6.5	-60.5017	
6.75	-60.5017	
7	-60.5017	
7.25	-66.8408	
7.5	-69.7961	
7.75	-65.918	
8	-66.2695	
8.25	-66.2695	
8.5	-66.4124	
8.75	-70.9277	
9	-71.0925	
9.25	-71.0925	
9.5	-72.4548	
9.75	-75.8606	
10	-73.96	
10.25	-73.96	
10.5	-73.4106	
10.75	-73.4106	
11	-75.0037	
11.25	-71.0596	
11.5	-70.6641	
11.75	-68.313	
12	-73.6963	
12.25	-72.7185	
12.5	-77.0801	
12.75	-76.2781	
13	-77.0471	
13.25	-81.6943	
13.5	-81.6943	
13.75	-83.2104	
14	-84.9792	
14.25	-82.3096	
14.5	-82.3096	
14.75	-82.3096	
15	-85.199	
15.25	-81.9141	
15.5	-80.1343	
15.75	-80.4309	
16	-82.5073	
16.25	-89.1101	
16.5	-94.7791	
16.75	-96.4709	
17	-91.4282	
17.25	-83.4961	
17.5	-83.4961	
17.75	-83.4961	
18	-78.4973	
18.25	-78.4973	
18.5	-73.927	
18.75	-89.8242	
19	-104.579	
19.25	-104.579	
19.5	-103.568	
19.75	-103.568	
20	-96.427	
20.25	-97.0642	
20.5	-85.99	
20.75	-85.99	
21	-68.4888	
21.25	-90.8569	
21.5	-90.8569	
21.75	-115.983	
22	-100.404	
22.25	-100.404	
22.5	-82.5403	
22.75	-96.0535	
23	-100.305	
23.25	-96.2732	
23.5	-98.1189	
23.75	-83.4631	
24	-83.4631	
24.25	-76.1572	
24.5	-83.7708	
24.75	-54.2065	
25	-88.8025	
25.25	-115.049	
25.5	-102.491	
25.75	-53.2178	
26	-62.1716	
26.25	-76.9153	
26.5	-137.219	
26.75	-109.424	
27	-109.424	
27.25	-89.6155	
27.5	-70.5762	
27.75	-70.5762	
28	-51.394	
28.25	-59.2493	
28.5	-77.8162	
28.75	-80.8813	
29	-102.305	
29.25	-88.6377	
29.5	-62.2485	
29.75	-45.9888	
30	-111.775	
30.25	-103.315	
30.5	-66.709	
30.75	-126.112	
31	-118.531	
31.25	-103.557	
31.5	-82.0129	
31.75	-59.491	
32	-96.7676	
32.25	-108.073	
32.5	-137.219	
32.75	-70.3125	
33	-72.1033	
33.25	-99.2615	
33.5	-99.2615	
33.75	-124.003	
34	-117.971	
34.25	-110.94	
34.5	-25.7959	
34.75	-128.881	
35	-71.5759	
35.25	-113.763	
35.5	-113.763	
35.75	111.852	
36	-177.572	
36.25	-90.4504	
36.5	173.09	
36.75	-120.652	
37	-113.269	
37.25	-76.2231	
37.5	-70.3894	
37.75	101.964	
38	-117.301	
38.25	-79.7827	
38.5	125.804	
38.75	138.054	
39	-75.8057	
39.25	55.8765	
39.5	-124.332	
39.75	-74.3445	
40	-74.3445	
40.25	50.1746	
40.5	-11.217	
40.75	178.22	
41	-32.4097	
41.25	-4.38354	
41.5	-65.7971	
41.75	-76.0254	
42	-166.926	
42.25	-74.7949	
42.5	-74.7949	
42.75	-139.768	
43	-42.4072	
43.25	28.8501	
43.5	-90.9558	
43.75	-90.9558	
44	-53.844	
44.25	99.7559	
44.5	-11.2939	
44.75	-11.2939	
45	-11.2939	
45.25	-149.106	
45.5	-139.801	
45.75	178.638	
46	-32.7063	
46.25	93.5815	
46.5	-146.052	
46.75	-14.6777	
47	47.7795	
47.25	149.293	
47.5	120.179	
47.75	-35.321	
48	-35.321	
48.25	-171.178	
48.5	-10.1624	
48.75	138.845	
49	-124.695	
49.25	-169.794	
49.5	54.8987	
49.75	54.8987	
50	17.7429	
50.25	-66.676	
50.5	66.0718	
50.75	-172.771	
51	-158.533	
51.25	98.0859	
51.5	-19.5227	
51.75	61.1389	
52	-165.223	
52.25	-96.1633	
52.5	-43.2312	
52.75	129.716	
53	35.1123	
53.25	26.9934	
53.5	128.375	
53.75	40.0781	
54	49.0869	
54.25	5.21851	
54.5	-153.688	
54.75	65.4346	
55	-3.86719	
55.25	112.939	
55.5	-143.822	
55.75	-143.822	
56	56.7114	
56.25	34.5081	
56.5	31.6626	
56.75	150.963	
57	62.4133	
57.25	29.1797	
57.5	173.903	
57.75	29.2017	
58	133.693	
58.25	46.3953	
58.5	14.0845	
58.75	14.0845	
59	81.958	
59.25	-143.427	
59.5	31.2231	
59.75	51.1304	
60	55.7556	
60.25	178.715	
60.5	-41.4294	
60.75	-157.621	
61	174.858	
61.25	68.5327	
61.5	-117.268	
61.75	21.1926	
62	3.63647	
62.25	7.36084	
62.5	-66.2476	
62.75	-46.7358	
63	-116.323	
63.25	137.889	
63.5	-42.3413	
63.75	-108.809	
64	130.023	
64.25	24.4446	
64.5	-29.3335	
64.75	-2.79053	
65	-2.3291	
65.25	60.6665	
65.5	174.924	
65.75	-43.1433	
66	-0.516357	
66.25	52.5916	
66.5	26.7078	
66.75	79.0137	
67	128.947	
67.25	16.897	
67.5	75.2344	
67.75	105.941	
68	-21.3904	
68.25	11.1731	
68.5	-37.9248	
68.75	-37.9248	
69	-133.363	
69.25	-59.1394	
69.5	-163.378	
69.75	-31.1023	
70	178.748	
70.25	-65.8521	
70.5	47.3621	
70.75	-48.7793	
71	-33.4863	
71.25	-46.9006	
71.5	113.39	
71.75	-171.859	
72	51.8665	
72.25	-59.0515	
72.5	59.1394	
72.75	86.0669	
73	69.6423	
73.25	-4.43848	
73.5	21.7639	
73.75	79.2114	
74	40.4626	
74.25	25.8289	
74.5	55.3491	
74.75	-10.2063	
75	40.0012	
75.25	25.1147	
75.5	61.5784	
75.75	112.544	
76	13.1726	
76.25	25.0488	
76.5	12.5903	
76.75	10.6567	
77	30.4541	
77.25	16.886	
77.5	77.948	
77.75	53.5254	
78	53.5254	
78.25	59.7986	
78.5	37.3096	
78.75	14.5349	
79	-7.17407	
79.25	19.7974	
79.5	45.0879	
79.75	15.7324	
80	33.1348	
80.25	-4.13086	
80.5	14.1614	
80.75	33.9917	
81	14.2163	
81.25	23.6865	
81.5	37.1667	
81.75	47.2742	
82	21.3245	
82.25	17.3254	
82.5	31.9592	
82.75	2.85645	
83	7.32788	
83.25	5.05371	
83.5	-8.98682	
83.75	25.8728	
84	-20.9729	
84.25	-20.5884	
84.5	-6.72363	
84.75	2.37305	
85	47.1313	
85.25	-11.1951	
85.5	-12.052	
85.75	24.3787	
86	-66.9067	
86.25	34.2334	
86.5	44.4727	
86.75	-45.7251	
87	48.4497	
87.25	-40.4736	
87.5	-42.6929	
87.75	-79.8267	
88	4.16382	
88.25	2.09839	
88.5	-10.7666	
88.75	22.489	
89	13.656	
89.25	-7.19604	
89.5	0.164795	
89.75	-25.7739	
90	-83.2324	
90.25	-26.7297	
90.5	-20.3906	
90.75	-13.9856	
91	-23.9062	
91.25	-19.1711	
91.5	22.3682	
91.75	5.67993	
92	-26.543	
92.25	-18.2373	
92.5	58.4473	
92.75	-1.07666	
93	12.2717	
93.25	-0.41748	
93.5	8.06396	
93.75	-72.2461	
94	-68.5767	
94.25	49.1309	
94.5	-76.8054	
94.75	-40.2319	
95	-60.6555	
95.25	-75.9924	
95.5	78.4863	
95.75	-89.2859	
96	12.052	
96.25	51.9324	
96.5	42.1655	
96.75	1.61499	
97	38.1116	
97.25	-32.3437	
97.5	29.3335	
97.75	-14.2273	
98	-20.094	
98.25	-28.1909	
98.5	-6.40503	
98.75	24.8181	
99	5.35034	
99.25	-13.4253	
99.5	0.725098	
99.75	-13.2935	
100	-17.3474	
100.25	-0.351562	
100.5	12.063	
100.75	1.23047	
101	177.001	
