Frequency - Plot 0	Amplitude - Plot 0	
1	-8.18481	
1.25	-19.6875	
1.5	-19.6875	
1.75	-20.2368	
2	-20.2368	
2.25	-19.8743	
2.5	-20.1929	
2.75	-20.1929	
3	-20.6763	
3.25	-20.6763	
3.5	-20.6763	
3.75	-22.3901	
4	-22.3901	
4.25	-23.1812	
4.5	-23.1812	
4.75	-24.1699	
5	-24.6204	
5.25	-24.6204	
5.5	-24.917	
5.75	-24.917	
6	-25.708	
6.25	-25.8948	
6.5	-26.1584	
6.75	-25.697	
7	-26.3782	
7.25	-26.3782	
7.5	-25.5322	
7.75	-25.5322	
8	-25.3345	
8.25	-25.4333	
8.5	-25.7739	
8.75	-25.741	
9	-25.741	
9.25	-25.741	
9.5	-26.4441	
9.75	-26.7187	
10	-26.7187	
10.25	-27.4219	
10.5	-27.4219	
10.75	-27.4219	
11	-27.9382	
11.25	-29.2566	
11.5	-32.0581	
11.75	-34.8047	
12	-35.4529	
12.25	-35.4529	
12.5	-35.4529	
12.75	-37.8149	
13	-37.4744	
13.25	-37.4744	
13.5	-37.4744	
13.75	-37.2107	
14	-37.2107	
14.25	-36.8701	
14.5	-36.8701	
14.75	-36.4307	
15	-37.5623	
15.25	-37.5623	
15.5	-39.5508	
15.75	-40.166	
16	-40.5615	
16.25	-40.5505	
16.5	-40.979	
16.75	-41.1658	
17	-42.3633	
17.25	-42.3633	
17.5	-45.0769	
17.75	-50.8008	
18	-54.8987	
18.25	-71.4331	
18.5	-79.1345	
18.75	-79.1345	
19	-80.7715	
19.25	-80.7715	
19.5	-88.429	
19.75	-88.429	
20	-89.4946	
20.25	-91.2964	
20.5	-89.8901	
20.75	-95.592	
21	-99.0747	
21.25	-100.25	
21.5	-102.393	
21.75	-103.7	
22	-107.391	
22.25	-110.325	
22.5	-111.27	
22.75	-111.478	
23	-115.159	
23.25	-114.851	
23.5	-113.346	
23.75	-112.302	
24	-110.874	
24.25	-111.951	
24.5	-116.005	
24.75	-117.235	
25	-119.004	
25.25	-117.839	
25.5	-121.432	
25.75	-123.344	
26	-129.144	
26.25	-129.144	
26.5	-132.045	
26.75	-134.473	
27	-131.693	
27.25	-130.946	
27.5	-130.946	
27.75	-130.858	
28	-138.395	
28.25	-134.099	
28.5	-132.396	
28.75	-128.134	
29	-135.681	
29.25	-137.197	
29.5	-127.046	
29.75	-136.626	
30	-131.814	
30.25	-131.814	
30.5	-129.65	
30.75	-129.65	
31	-126.365	
31.25	-128.782	
31.5	-129.639	
31.75	-123.311	
32	-122.322	
32.25	-124.08	
32.5	-124.08	
32.75	-116.29	
33	-120.619	
33.25	-121.355	
33.5	-107.468	
33.75	-120.586	
34	-115.17	
34.25	-122.421	
34.5	-115.016	
34.75	-118.663	
35	-118.213	
35.25	-126.464	
35.5	-126.167	
35.75	-132.627	
36	-128.947	
36.25	-130.781	
36.5	-131.155	
36.75	-130.913	
37	-133.616	
37.25	-140.131	
37.5	-136.681	
37.75	-128.573	
38	-133.704	
38.25	-141.68	
38.5	-151.611	
38.75	-147.107	
39	-143.262	
39.25	-161.279	
39.5	-145.613	
39.75	-155.764	
40	-151.392	
40.25	-169.684	
40.5	-147.283	
40.75	-168.201	
41	-157.5	
41.25	-159.005	
41.5	-149.403	
41.75	-169.332	
42	-170.815	
42.25	-176.836	
42.5	-140.482	
42.75	-162.62	
43	-168.662	
43.25	-155.786	
43.5	-154.786	
43.75	-135.22	
44	-142.108	
44.25	-172.419	
44.5	67.7747	
44.75	-140.186	
45	-173.793	
45.25	-109.204	
45.5	-120.806	
45.75	-167.684	
46	170.277	
46.25	-47.3291	
46.5	-127.925	
46.75	-158.643	
47	-108.896	
47.25	-160.071	
47.5	178.835	
47.75	-144.492	
48	-178.077	
48.25	-60.2051	
48.5	5.83374	
48.75	-20.2258	
49	1.02173	
49.25	100.887	
49.5	160.796	
49.75	29.5862	
50	16.7322	
50.25	-122.948	
50.5	86.1877	
50.75	16.6553	
51	14.9194	
51.25	154.039	
51.5	30.5859	
51.75	20.7751	
52	-39.364	
52.25	-123.937	
52.5	-4.3396	
52.75	66.698	
53	-73.8062	
53.25	9.49219	
53.5	-145.997	
53.75	-66.0278	
54	1.71387	
54.25	-79.8816	
54.5	20.5115	
54.75	46.9006	
55	-0.944824	
55.25	145.261	
55.5	-23.291	
55.75	28.4216	
56	-68.324	
56.25	-10.459	
56.5	-169.552	
56.75	-169.552	
57	-163.433	
57.25	-64.27	
57.5	7.28394	
57.75	-3.10913	
58	-37.1338	
58.25	-1.48315	
58.5	10.0854	
58.75	20.2588	
59	-66.0718	
59.25	-2.92236	
59.5	-2.31812	
59.75	-13.8867	
60	-53.1738	
60.25	43.5828	
60.5	-50.9656	
60.75	14.8206	
61	-51.2952	
61.25	-53.6243	
61.5	-11.1401	
61.75	12.4915	
62	61.0181	
62.25	0.758057	
62.5	-18.2922	
62.75	-29.0369	
63	14.3701	
63.25	-31.4319	
63.5	20.3137	
63.75	-19.0393	
64	-40.2649	
64.25	-1.2854	
64.5	-18.7097	
64.75	-18.7097	
65	25.7959	
65.25	10.3052	
65.5	-32.2888	
65.75	-23.3789	
66	-56.4038	
66.25	121.674	
66.5	3.71338	
66.75	127.738	
67	-45.7141	
67.25	31.366	
67.5	-10.5029	
67.75	1.40625	
68	-15.9961	
68.25	-32.146	
68.5	-42.1875	
68.75	1.80176	
69	6.6687	
69.25	2.55981	
69.5	-39.1003	
69.75	-39.1003	
70	-28.5425	
70.25	-16.1938	
70.5	-24.5215	
70.75	-18.8306	
71	-19.8193	
71.25	-11.4258	
71.5	-33.9587	
71.75	-26.8616	
72	18.9954	
72.25	-2.85645	
72.5	-41.7151	
72.75	8.26172	
73	-57.7222	
73.25	6.61377	
73.5	-12.9309	
73.75	-5.07568	
74	-38.1665	
74.25	11.217	
74.5	-15.1941	
74.75	-1.19751	
75	-54.8657	
75.25	-26.6309	
75.5	-17.0728	
75.75	-15.1831	
76	-8.44849	
76.25	-21.4563	
76.5	-35.8044	
76.75	-18.2263	
77	-12.2498	
77.25	-35.4309	
77.5	-26.2024	
77.75	-18.0176	
78	-7.85522	
78.25	-24.4226	
78.5	-34.0796	
78.75	-70.708	
79	-1.80176	
79.25	-43.6267	
79.5	-5.65796	
79.75	-67.0166	
